0	"A Welsh Conservative said his group was ""open minded"" about the name change, but noted it was a short verbal hop from MWP to Muppet."	A Welsh Conservative said his verbal was `` open minded '' about the name change , but noted it was a short group hop from MWP to Muppet .	0.9214248061180115	0.98037004	0.99170506	0.8000940827285069	0.98954695	0.96232027	0.9625976	0.98331845	0.14232026040554047
1	"A Welsh Conservative said his group was ""open minded"" about the name change, but noted it was a short verbal hop from MWP to Muppet."	"A Welsh Conservative said his group would be ""open"" to changing the name, but noted that the verbal jump from ""MWP"" to ""Muppet"" was very short."	0.8733673095703125	0.9358037	0.94963896	0.7053530073114475	0.94488823	0.9579738	0.9362058	0.9342446	0.4239513874053955
0	In this context The Welsh letter w is pronounced similarly to the Yorkshire English pronunciation of the letter u.	In this letter The Welsh w pronunciation is pronounced similarly to the Yorkshire English letter of the u context .	0.8746100068092346	0.92491925	0.96965605	0.7402838136114551	0.98721933	0.9321565	0.96688694	0.9906605	0.25771236419677734
1	In this context The Welsh letter w is pronounced similarly to the Yorkshire English pronunciation of the letter u.	The pronunciation of the Welsh letter w is similar to that of the letter u in the English Yorkshire dialect.	0.8365315198898315	0.89061904	0.93976295	0.7217979380693752	0.9643793	0.95461524	0.88567984	0.98029923	0.3320852816104889
0	"The Assembly Commission, which is currently drafting legislation to introduce the name changes, said: ""The final decision on any descriptors of what Assembly Members are called will of course be a matter for the members themselves."""	The Assembly Commission , which is currently drafting name to introduce the course changes , said : `` The final decision on any descriptors of what Assembly Members are called will of legislation be a matter for the members themselves . ''	0.905711829662323	0.9703984	0.9696386	0.7515187523949943	0.9765663	0.90414745	0.9520371	0.93899244	0.19303682446479797
1	"The Assembly Commission, which is currently drafting legislation to introduce the name changes, said: ""The final decision on any descriptors of what Assembly Members are called will of course be a matter for the members themselves."""	"The Assembly Commission, which is currently working on a draft law to introduce name changes, remarked: ""Of course, how the assembly members should definitely be designated, the final decision on the members personally."""	0.8499915599822998	0.9037272	0.88569623	0.6771145964707421	0.95079213	0.9252523	0.9151499	0.93055075	-0.17214170098304749
0	The Government of Wales Act 2017 gave the Welsh assembly the power to change its name.	The Government of Wales Act 2017 gave the Welsh assembly the name to change its power .	0.9370072484016418	0.98514867	0.99958867	0.8272691187792277	0.9851872	0.9628728	0.98460096	0.9705447	0.5521674752235413
1	The Government of Wales Act 2017 gave the Welsh assembly the power to change its name.	With the Government of Wales Act 2017, the Welsh National Assembly received permission to rename itself.	0.8816712498664856	0.9077258	0.84210956	0.6729167980966511	0.9312337	0.9345106	0.92748976	0.9320234	0.23102694749832153
0	In June, the Commission published the results of a public consultation on the proposals which found broad support for calling the assembly a Welsh Parliament.	In June , the Commission published the results of a public consultation on the proposals which found broad assembly for calling the support a Welsh Parliament .	0.9591851830482483	0.97632605	0.9994487	0.8193566621133177	0.95437694	0.9592952	0.9873379	0.9756163	0.07550385594367981
1	In June, the Commission published the results of a public consultation on the proposals which found broad support for calling the assembly a Welsh Parliament.	The results of a public consultation on the proposed names published by the Commission in June show that the name Welsh Parliament met with strong approval.	0.848031222820282	0.83161896	0.8268937	0.6395732254756729	0.9108443	0.92413986	0.8074522	0.8633955	-0.09568291902542114
0	On the matter of the AMs' title, the Commission favoured Welsh Parliament Members or WMPs, but the MWP option received the most support in a public consultation.	On the consultation of the AMs ' support , the Commission favoured Welsh Parliament Members or WMPs , but the MWP option received the most title in a public matter .	0.92970871925354	0.96087754	0.9948033	0.7575923023128397	0.97174484	0.9685798	0.9709004	0.98599994	0.3629290461540222
1	On the matter of the AMs' title, the Commission favoured Welsh Parliament Members or WMPs, but the MWP option received the most support in a public consultation.	The Commission gave preference to the name “Welsh Parliament Member” or “WMP” as the title of Assembly Members, but “MWP” was the preferred choice for a public consultation.	0.7989598512649536	0.8782926	0.8061294	0.6003060227895368	0.86840934	0.8851502	0.8477229	0.8524768	-0.00028200820088386536
0	AMs are apparently suggesting alternative options, but the struggle to reach consensus could be a headache for the Presiding Officer, Elin Jones, who is expected to submit draft legislation on the changes within weeks.	AMs are apparently suggesting alternative options , but the legislation to reach struggle could be a consensus for the Presiding Officer , Elin Jones , who is expected to submit draft headache on the changes within weeks .	0.9460169076919556	0.97669685	0.9961419	0.770604581588662	0.94977117	0.9471268	0.97701013	0.9214255	0.26753735542297363
1	AMs are apparently suggesting alternative options, but the struggle to reach consensus could be a headache for the Presiding Officer, Elin Jones, who is expected to submit draft legislation on the changes within weeks.	AMS may have other proposals, but it could be difficult for President Elin Jones, who is expected to draft legislation on the changes in the coming weeks, to reach an agreement.	0.8259521126747131	0.8537507	0.86464304	0.6487966179158688	0.90408707	0.9409907	0.87857723	0.90036166	0.06389561295509338
0	The legislation on the reforms will include other changes to the way the assembly works, including rules on disqualification of AMs and the design of the committee system.	The committee on the reforms will include other changes to the disqualification the system works , including rules on design of AMs and the legislation of the assembly way .	0.9021329283714294	0.9375835	0.9976125	0.7143008974424242	0.96361923	0.93850356	0.9603211	0.96672386	0.14984606206417084
1	The legislation on the reforms will include other changes to the way the assembly works, including rules on disqualification of AMs and the design of the committee system.	The reform legislation includes additional changes to the committee's working method, including rules on AM exclusion and the organization of the exclusion system.	0.8388648629188538	0.88713217	0.8265265	0.632179161922236	0.8987995	0.8933045	0.9129204	0.8979969	0.26258599758148193
0	AMs will get the final vote on the question of what they should be called when they debate the legislation.	AMs will get the final vote on the legislation of what they should be called when they debate the question .	0.9587076306343079	0.96893966	0.9958149	0.8419086029225384	0.9911465	0.98789513	0.9849753	0.9848729	0.5421671271324158
1	AMs will get the final vote on the question of what they should be called when they debate the legislation.	In the end, in the debate on the law, the congregation members vote on what their future name should be.	0.7776662111282349	0.71843183	0.7259336	0.5821632169185135	0.7818089	0.8069267	0.6545114	0.72337985	-0.46251335740089417
0	Macedonians go to polls in referendum on changing country's name	Macedonians go to polls in name on changing country 's referendum	0.9223018884658813	0.96718866	0.9936145	0.7593120732299176	0.9779535	0.9487578	0.9788049	0.95168287	0.2016027569770813
1	Macedonians go to polls in referendum on changing country's name	The population of Macedonia goes to the polls to change the country name in a referendum	0.8292756676673889	0.90626115	0.9587402	0.6344368105709267	0.95067555	0.8325207	0.9396482	0.94423217	0.39839720726013184
0	"Voters will vote Sunday on whether to change their country's name to the ""Republic of North Macedonia."""	Voters will vote Sunday on whether to change their name 's country to the `` Republic of North Macedonia . ''	0.9116576313972473	0.99262124	0.99629337	0.8012692137898343	0.9960812	0.87793535	0.97782516	0.9982203	0.3353188633918762
1	"Voters will vote Sunday on whether to change their country's name to the ""Republic of North Macedonia."""	On Sunday, voters will have the opportunity to use their vote to decide whether the new name of the country should be “Republic of North Macedonia”.	0.8029893040657043	0.88545567	0.84039843	0.6151729830816063	0.9420854	0.9059722	0.9081074	0.96084774	0.3588879406452179
0	The popular vote was set up in a bid to resolve a decades-long dispute with neighboring Greece, which has its own province called Macedonia.	The popular dispute was set up in a bid to resolve a decades-long vote with neighboring Greece , which has its own province called Macedonia .	0.962023138999939	0.985378	0.99863964	0.8001954560327834	0.9925891	0.962354	0.9831919	0.99214447	0.5812481641769409
1	The popular vote was set up in a bid to resolve a decades-long dispute with neighboring Greece, which has its own province called Macedonia.	The goal of the referendum is to resolve a decades-long dispute with the Greek neighbor, who has its own province called Macedonia.	0.8816185593605042	0.93905294	0.89732796	0.6890884437121699	0.951405	0.9391641	0.88234967	0.92202514	0.42976805567741394
0	Athens has long insisted that its northern neighbor's name represents a claim on its territory and has repeatedly objected to its membership bids for the EU and NATO.	Athens has long insisted that its northern name 's neighbor represents a territory on its claim and has repeatedly objected to its membership bids for the EU and NATO .	0.966930627822876	0.98573536	0.99893194	0.8534522175751663	0.99495137	0.97817206	0.9891709	0.9960222	0.3322445750236511
1	Athens has long insisted that its northern neighbor's name represents a claim on its territory and has repeatedly objected to its membership bids for the EU and NATO.	For a long time Athens insisted on the claim that the name of its neighbor to the north constituted a claim on Greek territory and repeatedly rejected its applications for EU and NATO membership.	0.860174298286438	0.9368326	0.8960731	0.6535533449364902	0.9267177	0.93497455	0.9401842	0.9253825	0.30198732018470764
0	Macedonian President Gjorge Ivanov, an opponent of the plebiscite on the name change, has said he will disregard the vote.	Macedonian President Gjorge Ivanov , an plebiscite of the change on the name vote , has said he will disregard the opponent .	0.9161606431007385	0.96317	0.9943294	0.7494824977889681	0.9555808	0.9109855	0.95627123	0.9463433	-0.14224126935005188
1	Macedonian President Gjorge Ivanov, an opponent of the plebiscite on the name change, has said he will disregard the vote.	Gjorge Ivanov, President of Macedonia and against the referendum on the name change, said he would ignore the vote.	0.8845590353012085	0.9263582	0.93297225	0.7038660070928616	0.95448726	0.9504619	0.9523592	0.96069556	0.3595798909664154
0	However, supporters of the referendum, including Prime Minister Zoran Zaev, argue that the name change is simply the price to pay to join the EU and NATO.	However , supporters of the argue , including Prime Minister Zoran Zaev , price that the change referendum is simply the name to pay to join the EU and NATO .	0.9352594017982483	0.96608466	0.9921489	0.7632431671793605	0.9808738	0.9772846	0.9887225	0.97974634	0.018220506608486176
1	However, supporters of the referendum, including Prime Minister Zoran Zaev, argue that the name change is simply the price to pay to join the EU and NATO.	But supporters of the referendum, including Prime Minister Zoran Zaev, justified the name change by stating that the name change was necessary for joining the EU and NATO.	0.9073482155799866	0.9224081	0.8621283	0.7103190339625634	0.8607607	0.9587039	0.9312477	0.8608687	0.4104701280593872
0	"""Historically, the old people I've talked to say there was a bar and a church on every corner,"" Mr. Adams said."	`` Historically , the old people I 've talked to say there was a bar and a corner on every church , '' Mr. Adams said .	0.9239651560783386	0.98740625	0.9960107	0.7665599734453555	0.9808514	0.9010859	0.96658957	0.98716515	0.34888938069343567
1	"""Historically, the old people I've talked to say there was a bar and a church on every corner,"" Mr. Adams said."	Mr. Adams said that according to the old people he spoke to, there were bars and churches all over the place.	0.7879642844200134	0.75220716	0.82219183	0.6065383336346403	0.9024708	0.8781368	0.813977	0.8885793	0.15761883556842804
0	"""Bars are no longer neighborhood living rooms where people go on a regular basis."""	`` Bars are no longer neighborhood basis rooms where people go on a regular living . ''	0.8694736957550049	0.96721846	0.9669616	0.7100394789453034	0.97550285	0.858182	0.90046716	0.9671772	0.3106140196323395
1	"""Bars are no longer neighborhood living rooms where people go on a regular basis."""	"""Bars are no longer like neighbors' living rooms where people meet repeatedly."""	0.8734391927719116	0.90475947	0.8712941	0.6890503806288715	0.84169525	0.91496384	0.9212513	0.8748283	0.09260120987892151
0	Churches, he added, could be replaced by apartment buildings with condominiums filled with the kind of people who will not help the neighborhood's remaining sanctuaries.	Churches , he added , could be replaced by apartment buildings with condominiums filled with the neighborhood of people who will not help the kind 's remaining sanctuaries .	0.9637492895126343	0.98011386	0.9971603	0.8255494309697942	0.9879232	0.97125584	0.9929155	0.99553436	0.37358930706977844
1	Churches, he added, could be replaced by apartment buildings with condominiums filled with the kind of people who will not help the neighborhood's remaining sanctuaries.	"He continued: ""Housing complexes with the kind of people who will not help the remaining refuges in the vicinity could replace the churches."""	0.7992894649505615	0.79268914	0.7692228	0.6285774817241915	0.8859986	0.8475529	0.80426115	0.8497394	-0.2640436291694641
0	"""The overwhelming majority of people who buy condominiums in these buildings will be white,"" he said, ""and therefore will hasten the day that these churches close altogether because it is unlikely that most of these people who move into these condominiums will become members of these churches."""	`` The overwhelming day of people who buy condominiums in these buildings will be white , '' he said , `` and therefore will hasten the majority that these churches close altogether because it is unlikely that most of these people who move into these condominiums will become members of these churches . ''	0.8869499564170837	0.98436296	0.99688655	0.7912970842894671	0.98409057	0.94803613	0.9531681	0.9850116	0.24663472175598145
1	"""The overwhelming majority of people who buy condominiums in these buildings will be white,"" he said, ""and therefore will hasten the day that these churches close altogether because it is unlikely that most of these people who move into these condominiums will become members of these churches."""	"“The people who buy condominiums in these condominiums will be mostly white,” he said, “and the day the churches will definitely close, because most of the future residents of these condominiums will probably not move into them later Enter churches. """	0.813127875328064	0.91634536	0.923328	0.6595328829228794	0.9577505	0.94406796	0.9336265	0.9408052	0.061566878110170364
0	Both churches were built by white congregations before Harlem became a black metropolis - Metropolitan Community in 1870, St. Martin's a decade later.	Both churches were built by white congregations before Harlem became a black decade - Metropolitan Community in 1870 , St. Martin 's a metropolis later .	0.9433196783065796	0.9804437	0.99750745	0.8402926557979439	0.993471	0.9886511	0.9908511	0.9887993	0.37535223364830017
1	Both churches were built by white congregations before Harlem became a black metropolis - Metropolitan Community in 1870, St. Martin's a decade later.	The two churches were built by white congregations - the Metropolitan Community in 1879 and St. Martin‘s in 1880 - before Harlem turned into a black metropolis.	0.8614805340766907	0.8867668	0.9165753	0.6675341500527867	0.9416785	0.9618046	0.8941815	0.8919806	0.12478101253509521
0	A black congregation that had been worshiping nearby took title to the building.	A black title that had been worshiping nearby took congregation to the building .	0.9254414439201355	0.9361776	0.9860446	0.7007052220905471	0.92941916	0.8786474	0.94569093	0.9221751	-0.2708495259284973
1	A black congregation that had been worshiping nearby took title to the building.	A community of blacks who had celebrated holy masses nearby bought the property rights to the building.	0.8368959426879883	0.811776	0.73557913	0.6335505055574754	0.8328597	0.9297458	0.73513883	0.7355962	0.4241220951080322
0	St. Martin's was taken over by a black congregation under the Rev. John Howard Johnson, who led a boycott of retailers on 125th Street, a main street for shopping in Harlem, who resisted hiring or promoting blacks.	St. Martin 's was taken over by a black boycott under the Rev . John Howard Johnson , who led a congregation of retailers on 125th Street , a main street for shopping in Harlem , who resisted hiring or promoting blacks .	0.9765198230743408	0.98672354	0.99747884	0.8631284353463872	0.987457	0.9924262	0.99687755	0.98566943	0.7147078514099121
1	St. Martin's was taken over by a black congregation under the Rev. John Howard Johnson, who led a boycott of retailers on 125th Street, a main street for shopping in Harlem, who resisted hiring or promoting blacks.	Under the leadership of Reverent John Howard Johnson, the leader of a boycott of shopkeepers on 125th Street, one of Harlem's main shopping streets that refused to hire or promote blacks, St. Martin became a black community.	0.8378721475601196	0.8781312	0.92749584	0.6564677383533422	0.9248765	0.945875	0.9353289	0.920203	0.11336040496826172
0	A fire in 1939 left the building badly damaged, but as Father Johnson's parishioners made plans to rebuild, they commissioned the carillon.	A carillon in 1939 left the building badly damaged , but as Father Johnson 's parishioners made plans to rebuild , they commissioned the fire .	0.9585587382316589	0.97339237	0.9976842	0.8388666025255079	0.98129916	0.988813	0.98911184	0.97417486	0.5398373007774353
1	A fire in 1939 left the building badly damaged, but as Father Johnson's parishioners made plans to rebuild, they commissioned the carillon.	The building was badly damaged in a fire in 1939, but Father Johnson's parishioners made plans for rebuilding and commissioned the chimes.	0.9029595255851746	0.91679937	0.9433507	0.7150688564697176	0.9750678	0.961559	0.9618888	0.94396734	0.2573355436325073
0	"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells."""	The Rev . David Johnson , Father Johnson 's son and carillon at St. Martin 's , proudly called the successor `` the poor people 's bells . ''	0.8847476243972778	0.9663029	0.99101454	0.7820888059904921	0.98540956	0.9299054	0.9769663	0.9824462	0.36054563522338867
1	"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells."""	"Father Johnson's son and successor in St. Martin's, Rev. Davin Johnson, proudly called the carillon ""the bells of the poor people""."	0.9165343046188354	0.9588379	0.971571	0.749193483376562	0.98662174	0.9791995	0.97866213	0.97346044	0.30705025792121887
0	"The expert who played the carillon in July called it something else: ""A cultural treasure"" and ""an irreplaceable historical instrument."""	The expert who played the treasure in July called it something else : `` A cultural carillon '' and `` an irreplaceable historical instrument . ''	0.8593280911445618	0.9845167	0.9916333	0.7428022134441283	0.95777714	0.8812792	0.9512954	0.94562334	0.4033917784690857
1	"The expert who played the carillon in July called it something else: ""A cultural treasure"" and ""an irreplaceable historical instrument."""	The specialist who played the carillon in July chose different words. He spoke of “a cultural treasure” and “an irreplaceable historical instrument”.	0.8264102935791016	0.9346945	0.90445536	0.6400762276623995	0.9023659	0.8752292	0.8849851	0.85684925	0.32695522904396057
0	The expert, Tiffany Ng of the University of Michigan, also noted that it was the first carillon in the world to be played by a black musician, Dionisio A. Lind, who moved to the larger carillon at the Riverside Church 18 years ago.	The musician , Tiffany Ng of the University of Michigan , also noted that it was the first world in the A. to be played by a black carillon , Dionisio carillon Lind , who moved to the larger expert at the Riverside Church 18 years ago .	0.9157208204269409	0.973221	0.9927393	0.7394655596613484	0.97149044	0.95425695	0.9727117	0.97673464	-0.1052827537059784
1	The expert, Tiffany Ng of the University of Michigan, also noted that it was the first carillon in the world to be played by a black musician, Dionisio A. Lind, who moved to the larger carillon at the Riverside Church 18 years ago.	An expert from the University of Michigan, Tiffany Ng, also underlined that it was the first carillon in the world to be played by a black musician - Dionisio A. Lind, and that it was in the more important carillon in the world 18 years ago Riverside Church had moved.	0.907544732093811	0.9577145	0.9663033	0.7181812785420075	0.9656935	0.9686446	0.9538749	0.97438675	0.15839053690433502
0	What has played out at St. Martin's over the last few months has been a complicated tale of architects and contractors, some brought in by the lay leaders of the church, others by the Episcopal diocese.	What has played out at St. Martin 's over the last few months has been a complicated lay of architects and contractors , some brought in by the diocese leaders of the tale , others by the Episcopal church .	0.9641996026039124	0.9846765	0.9982317	0.8127009722504401	0.99049574	0.98290217	0.9912957	0.9914341	0.2001291662454605
1	What has played out at St. Martin's over the last few months has been a complicated tale of architects and contractors, some brought in by the lay leaders of the church, others by the Episcopal diocese.	What has happened in the past few months at the Church of St. Martin is a complex story of architects and contractors, some of whom were contracted by lay leaders and others by the diocese of bishops.	0.8803771138191223	0.9436849	0.96433294	0.6732245012500889	0.9708297	0.9302884	0.93735266	0.9654743	0.29644227027893066
0	"The vestry - the parish's governing body, made up of lay leaders - wrote the diocese in July with concerns that the diocese ""would seek to pass along the costs"" to the vestry, even though the vestry had not been involved in hiring the architects and contractors the diocese sent in."	The vestry - the vestry 's governing body , made up of diocese leaders - wrote the lay in July with concerns that the diocese `` would seek to pass along the costs '' to the sent , even though the parish had not been involved in hiring the architects and contractors the diocese vestry in .	0.9101672172546387	0.98408157	0.9924015	0.7836951175794217	0.9914481	0.9680378	0.9651749	0.99448884	0.08287698030471802
1	"The vestry - the parish's governing body, made up of lay leaders - wrote the diocese in July with concerns that the diocese ""would seek to pass along the costs"" to the vestry, even though the vestry had not been involved in hiring the architects and contractors the diocese sent in."	"In July, the sacristy - the leading parish body made up of lay leaders - wrote to the diocese, expressing concerns that the diocese ""may be able to pass the costs on to the sacristy"" even though the sacristy is not involved in recruiting those from the diocese commissioned architects and contractors had been involved."	0.8678009510040283	0.9234452	0.92870647	0.6716302992933832	0.95953983	0.9433627	0.90866035	0.9636637	0.04734457656741142
0	Some parishioners complained of a lack of transparency on the diocese's part.	Some parishioners complained of a diocese of lack on the part 's transparency .	0.9008147120475769	0.9345397	0.9973853	0.711481545953106	0.9851154	0.9143295	0.968014	0.98765665	-0.28148984909057617
1	Some parishioners complained of a lack of transparency on the diocese's part.	Several members of the parish expressed dissatisfaction with the lack of transparency on the part of the diocese.	0.877982497215271	0.9002913	0.93441254	0.6906275887594499	0.93988764	0.9343158	0.89312	0.895215	0.5175195336341858
0	Shark injures 13-year-old on lobster dive in California	Shark injures 13-year-old on dive lobster in California	0.9698373079299927	0.98651904	0.99938416	0.8696067099271901	0.99480915	0.9884681	0.99715465	0.9975473	0.6995576620101929
1	Shark injures 13-year-old on lobster dive in California	A 13-year-old is injured by a shark while diving for lobsters in California	0.8043612241744995	0.8508499	0.9448196	0.6228775594275558	0.9719845	0.88312864	0.9518426	0.9672303	0.21583372354507446
0	A shark attacked and injured a 13-year-old boy Saturday while he was diving for lobster in California on the opening day of lobster season, officials said.	A shark attacked and injured a 13-year-old boy Saturday while he was diving for day in California on the opening lobster of lobster season , officials said .	0.960563063621521	0.99064213	0.9992517	0.8274904016107255	0.99772155	0.98811644	0.9938961	0.99614	0.2894333302974701
1	A shark attacked and injured a 13-year-old boy Saturday while he was diving for lobster in California on the opening day of lobster season, officials said.	Authorities announced that a 13-year-old was attacked and injured by a shark while diving for lobsters on Saturday, the opening day of California's lobster season.	0.8622979521751404	0.90453684	0.95068824	0.6948625202146005	0.9688859	0.94199586	0.93261516	0.94583666	0.2923981845378876
0	The attack occurred just before 7 a.m. near Beacon's Beach in Encinitas.	The a.m. occurred just before 7 attack near Beacon 's Beach in Encinitas .	0.9205436706542969	0.94392693	0.98271036	0.7443308160221215	0.9366832	0.87863845	0.97417164	0.9767688	-0.07763852179050446
1	The attack occurred just before 7 a.m. near Beacon's Beach in Encinitas.	The attack occurred at 7 a.m. near Beacon's Beach in Encinitas.	0.9775814414024353	0.9807749	0.9594452	0.8550076111879464	0.9733841	0.9934798	0.9624493	0.97799355	0.7803354859352112
0	Chad Hammel told KSWB-TV in San Diego he had been diving with friends for about half an hour Saturday morning when he heard the boy screaming for help and then paddled over with a group to help pull him out of the water.	Chad Hammel told KSWB-TV in San Diego he had been diving with friends for about half an water Saturday boy when he heard the hour screaming for help and then paddled over with a group to help pull him out of the morning .	0.9445314407348633	0.9830606	0.9926252	0.7886873162298604	0.9847553	0.96148825	0.99200594	0.98663723	0.1511930376291275
1	Chad Hammel told KSWB-TV in San Diego he had been diving with friends for about half an hour Saturday morning when he heard the boy screaming for help and then paddled over with a group to help pull him out of the water.	Chad Hammel told KSWB-TV in San Diego that on Saturday morning about half a group of friends had already been diving with friends when he heard the boy's cries for help. He then paddled with a group to the boy to save him.	0.8813334107398987	0.9486839	0.9305914	0.696458243231666	0.9733013	0.9737739	0.953038	0.964987	0.2668669819831848
0	"Hammel said at first he thought it was just excitement of catching a lobster, but then he ""realized that he was yelling, 'I got bit!"	Hammel said at first he thought it was just lobster of catching a excitement , but then he `` realized that he was yelling , ' I got bit !	0.9239429831504822	0.98921394	0.990401	0.7144481038030371	0.98176533	0.93348634	0.9613163	0.979539	0.09004834294319153
1	"Hammel said at first he thought it was just excitement of catching a lobster, but then he ""realized that he was yelling, 'I got bit!"	At first Mutton thought the screams were enthusiasm for catching a lobster, but then “I noticed that he was screaming: He bit me!	0.8418958783149719	0.88435185	0.83092326	0.6365005582402693	0.93943876	0.88758636	0.7615312	0.8232552	0.006120521575212479
0	"His whole clavicle was ripped open,"" Hammel said he noticed once he got to the boy."	His whole boy was ripped open , '' Hammel said he noticed once he got to the clavicle .	0.904358446598053	0.96181923	0.98700696	0.7386667669004872	0.9765665	0.91787267	0.9550415	0.98612976	0.553575336933136
1	"His whole clavicle was ripped open,"" Hammel said he noticed once he got to the boy."	You could see his entire collarbone when I grabbed him, ”said Hammel.	0.7551459670066833	0.7562663	0.6514825	0.5700726359795555	0.75266457	0.86445683	0.78691745	0.67503166	-0.5699357390403748
0	"""I yelled at everyone to get out of the water: 'There's a shark in the water!'"" Hammel added."	`` I yelled at everyone to get out of the water : 'There 's a shark in the water ! ' '' Hammel added .	0.9404014348983765	0.981699	0.9973602	0.8299018259662031	0.9972397	0.9372989	0.96241134	0.9987077	0.7311562895774841
1	"""I yelled at everyone to get out of the water: 'There's a shark in the water!'"" Hammel added."	"""I called out to everyone:"" There's a shark swimming there ""so that everyone can come ashore immediately,"" added Hammel."	0.8316468000411987	0.8142761	0.8218053	0.6329796724252479	0.8416558	0.8936934	0.8803299	0.7409051	0.13799840211868286
0	The boy was airlifted to Rady Children's Hospital in San Diego where he is listed in critical condition.	The Hospital was airlifted to Rady Children 's boy in San Diego where he is listed in critical condition .	0.923240602016449	0.97857493	0.9940782	0.7753672107563492	0.97188276	0.9651874	0.96424496	0.99257743	0.35416486859321594
1	The boy was airlifted to Rady Children's Hospital in San Diego where he is listed in critical condition.	The boy was flown to Rady Children's Hospital in San Diego and his condition is life threatening.	0.9009151458740234	0.88748354	0.83689564	0.7501324491482632	0.8399633	0.9555282	0.9355065	0.82465994	0.46325984597206116
0	The species of shark responsible for the attack was unknown.	The species of attack responsible for the shark was unknown .	0.9294606447219849	0.957124	0.99695134	0.7520343002480688	0.9853861	0.9565431	0.9853956	0.9913658	0.4634552597999573
1	The species of shark responsible for the attack was unknown.	The type of shark that attacked the boy is unknown.	0.885168194770813	0.8531366	0.78175706	0.6492163651905066	0.9390751	0.87382793	0.79838586	0.8706902	-0.3266109824180603
0	Lifeguard Capt. Larry Giles said at a media briefing that a shark had been spotted in the area a few weeks earlier, but it was determined not to be a dangerous species of shark.	Lifeguard Capt . Larry Giles said at a media shark that a shark had been spotted in the area a few weeks earlier , but it was determined not to be a dangerous species of briefing .	0.9340537786483765	0.9672515	0.9967972	0.8286906523493447	0.9933792	0.9764165	0.99418825	0.98669887	0.3242833912372589
1	Lifeguard Capt. Larry Giles said at a media briefing that a shark had been spotted in the area a few weeks earlier, but it was determined not to be a dangerous species of shark.	Lifeguard Captain Larry Giles announced at a press conference that a shark had been seen in the area a few weeks earlier, but it turned out to be a non-dangerous species.	0.9141521453857422	0.9463357	0.8908153	0.7612529643700601	0.96248	0.9752097	0.9548448	0.9284414	0.5481913089752197
0	Giles added the victim sustained traumatic injuries to his upper torso area.	Giles added the area sustained traumatic injuries to his upper torso victim .	0.9394848346710205	0.96431434	0.9962985	0.773081851972592	0.9684246	0.91954076	0.97199553	0.9879803	0.1569741666316986
