0.8	The puppy played with a blue tennis ball.	Ein Welpe spielt mit einem Tennisball.
0.96	A kangroo is eating something.	Ein Känguru isst.
0.12	A cat is playing a piano.	Ein Mann spielt Gitarre.
0.95	The man cut some carpet with a knife.	Ein Mann schneidet mit einem Messer Teppich.
0.44	A woman is riding a motorized scooter down a road.	Ein Mann fährt einen Motorroller.
0.6	someone is slicing a vegetable.	Jemand schneidet eine Tomate.
0.0	A woman is dancing.	Ein Mann spricht.
0.44	A dog licks up a baby's drool.	Ein Hund leckt ein Baby.
0.08	A man is rowing a boat.	Ein Mann schneidet eine Tomate.
0.96	A man cuts up potatos.	Ein Mann schneidet Kartoffeln.
0.96	A woman is chopping up garlic.	Die Frau würfelt Knoblauch.
0.76	An animal run in circles.	Ein Eichhörnchen läuft im Kreis.
0.6	A man is walking slowly across a rope bridge.	Ein Junge geht über eine Brücke.
0.8	A man is playing the guitar.	Ein Mann, der in einem Raum sitzt, spielt Gitarre.
1.0	A man plays the flute.	Ein Mann spielt Flöte.
0.76	A woman cracks two eggs into a glass bowl.	Eine Frau knackt ein Ei in eine Schüssel.
0.6	A man is cutting a fish.	Ein Mann macht einen Fisch aus.
0.88	Two men are packing suitcases into the trunk of a car.	Die Männer packen Koffer in den Kofferraum des Autos.
0.76	A man pours oil on some tomatos.	Der Mann goss Öl auf die geschnittenen Tomaten.
0.6	A man is slicing something.	Ein Mann schneidet ein Brötchen.
0.1334	A man is paddling a canoe.	Ein Mann spielt Harfe.
0.8	A man and woman are walking together through the woods.	Ein Mann und eine Frau gehen Arm in Arm durch ein Waldgebiet.
0.75	The woman picked up the kangaroo.	Eine Frau nimmt ein Babykänguru auf.
0.8266	Fish are swimming.	Ein Fisch schwimmt.
0.8	Two women mix something in a food processor.	Zwei Frauen machen etwas in einem Mixer.
0.72	A person is surfing a large wave.	Eine Person surft.
0.24	A man is playing a guitar.	Ein Mann sticht ein Ziel.
0.32	A man is playing a flute in a band.	Ein Mann spielt Gitarre.
0.8	The man spread butter on the loaf of bread.	Ein Mann verteilt Butter auf Brot.
0.8	A person is boiling noodles.	Eine Frau kocht Nudeln in Wasser.
0.64	A group of people dance on a hill.	Eine Gruppe von Menschen tanzt.
0.2	A man is dancing outside.	Ein Mann spielt Flöte.
0.2	A woman is feeding a man.	Eine Frau mischt Fleisch.
0.12	A man is putting a pan into an oven.	Eine Frau schneidet eine Zwiebel.
0.08	A woman is sitting at a desk.	Eine Frau reitet einen Esel.
0.68	Medics transport a patient on a stretcher.	Ein Arzt stürzt einen Patienten auf eine Trage.
0.72	A woman is playing a flute on stage.	Die Frau spielt Flöte.
0.6	Two baby pandas are playing.	Zwei Pandas liegen zusammen.
0.8	A baby is laughing.	Ein Baby lacht und kichert.
0.24	A man is playing a guitar.	Ein Junge spielt Klavier.
0.12	A man is folding paper.	Eine Frau schneidet einen Pfeffer.
0.32	Three women are dancing.	Der Mann tanzt.
0.52	The cats are playing with each other.	Zwei Katzen kämpfen gegeneinander.
0.72	A person is writing.	Eine Person schreibt mit einem Bleistift.
0.7	A man is running.	Ein Mann rennt eine Straße entlang.
0.753	The woman is rolling dough.	Eine Frau mehlt und rollt Teig.
0.55	A woman is adding spices on a meat.	Frau fügt dem Fleisch Zucker hinzu.
0.45	A woman is adding oil on fishes.	Eine Frau gießt Wasser auf Fische.
0.55	A young boy is holding a guitar.	Ein kleiner Junge spielt Gitarre.
0.76	A cheetah is running.	Ein Gepard rennt über ein Feld.
0.96	The man is eating pizza.	Ein Mann isst ein Stück Pizza.
0.72	An orangutan is riding a bus.	Ein Affe fährt in einem Bus.
0.24	A man and a woman talk in a diner.	Ein Mann und eine Frau fahren Fahrrad.
0.08	A man is playing a guitar.	Ein Mann putzt eine Glastür.
0.48	A girl is singing and playing a guitar.	Ein junger Mann singt beim Gitarrenspiel.
0.7882	A girl is communicating with sign language.	Ein junges Mädchen spricht Gebärdensprache.
0.1	A woman is doing weight exercises.	Eine Frau macht ihre Haare.
0.75	A man is getting inside a car.	Ein älterer Mann steigt in ein rotes Auto.
0.8	A big green ball knocks a potato over.	Eine große grüne Kugel trifft eine Kartoffel.
0.6	A cat is playing keyboards.	Eine Katze spielt Klavier.
0.84	Two dogs swim in a pool.	Hunde schwimmen in einem Pool.
0.4	The man used a chopper to chop the onion.	Der Mann benutzte eine Maschine, um eine Kartoffel zu hacken.
1.0	A woman slices tofu.	Eine Frau schneidet Tofu.
0.6	A herd of deer are crossing the street.	Eine Karibuherde überquert eine Straße.
0.76	The person is riding the horse.	Ein Mann reitet ein Pferd.
0.0	Someone is feeding a animal.	Jemand spielt Klavier.
0.0	Someone is slicing tortila's.	Jemand reitet ein Pferd.
0.05	Someone is mixing ingrediants.	Jemand näht Dinge.
0.8	A rooster pecks at a dead mouse.	Ein Huhn pickt auf eine tote Maus.
0.65	A woman holds a kangaroo.	Eine Frau nimmt ein Känguru auf.
0.15	A man is playing with frogs	Eine Katze spielt mit einer Kamera.
0.3	Two men are talking.	Zwei Männer spielen Gitarre.
0.7	A man spreads butter on a big piece of bread.	Ein Mann schmiert Butter auf eine Scheibe Knoblauchbrot.
0.6	A man is running across a high wire.	Ein Mann läuft am Seil.
0.04	A man is mowing a lawn.	Eine Frau schneidet eine Zitrone.
0.16	A man is opening a door.	Ein Mann spielt Gitarre.
0.84	A man is slicing a potato into pieces.	Ein Mann schneidet eine Kartoffel.
0.76	The woman is cutting cooked octopus.	Eine Frau hackt Tintenfisch.
0.08	A man is punching through boards.	Ein Hund rennt durch Wasser.
0.16	A man is dancing.	Ein Mann isst Brot.
0.24	Someone is playing a piano.	Ein Mann spielt Gitarre.
0.56	Two foxes are eating from a plate on a brick patio.	Füchse fressen von einem Teller.
0.64	A boy is playing a key-board.	Ein Junge spielt Klavier.
1.0	A person plays a keyboard.	Jemand spielt eine Tastatur.
0.0	A man is shooting a gun.	Ein Mann spuckt.
0.2	Someone is slicing an onion.	Jemand schält eine Kartoffel.
0.0	A man is swimming.	Eine Frau schneidet Fleisch.
0.75	A man is playing the guitar.	Ein Mann spielt eine Akustikgitarre.
0.08	A woman is slicing a pumpkin.	Eine Frau reitet einen Elefanten.
0.08	A woman is dancing.	Eine Frau knetet Teig.
0.12	A woman is cracking eggs into a bowl.	Eine Frau legt Spieße auf ein Gestell.
0.8	A car is moving through a road.	Ein Auto fährt die Straße hinunter.
0.08	Someone is greasing a pan.	Jemand legt sich hin.
0.08	A man is playing guitar.	Ein Mann leert Nudeln ab.
0.08	A woman is drinking vodka.	Eine Frau trainiert.
0.96	A woman is cutting meat into pieces.	Eine Frau schneidet etwas Fleisch.
0.12	A man is rinsing a steak.	Ein Mann spielt Gitarre.
0.16	A man is selling items.	Ein Mann putzt das Haus.
0.64	A man is jumping a wall.	Ein Mann springt auf eine kurze Wand.
0.64	Runners race around a track.	Läufer treten in einem Rennen an.
0.12	A man is kicking a soccer ball.	Ein Mann mischt eine Schüssel.
0.12	A woman is frying something.	Eine Frau reitet ein Pferd.
0.0	A cat is licking a sucker.	Eine Frau schneidet Gurken.
0.28	A woman is dancing by a fire.	Eine Frau nimmt ein Bad.
0.44	The man is slicing a fish open.	Ein Mann schneidet eine Kartoffel.
0.72	Butter is melting in a pan.	Ein Mann schmilzt Butter in einer Pfanne.
0.6222	Three boys are dancing.	Kinder tanzen.
0.12	A woman is playing a game with a man.	Ein Mann spielt Klavier.
0.08	The man is driving a white car.	Ein Mann gibt ein Interview.
0.85	A man drove his car.	Ein Mann fährt Auto.
0.6	A car backs out of a space.	Ein Auto fährt von einer blockierten Fahrspur zurück.
1.0	A man puts some cheese on a pizza.	Der Mann streute Käse auf die Pizza.
1.0	The boy is playing the piano.	Ein Junge spielt Klavier.
0.75	The man played his guitar.	Ein Mann spielt Gitarre.
0.04	A man is riding a horse.	Ein Mann spielt eine Tastatur.
0.08	A man is walking on a rope.	Ein Mann fährt ein Mo-Pad.
0.2572	A girl is playing a flute.	Eine Band spielt auf einer Bühne.
0.92	People step off a train.	Eine Gruppe von Menschen steigt aus einem Zug.
0.12	A woman is sewing on a machine.	Eine Frau paniert etwas Fleisch.
0.4	A dog is looking into swimming pool.	Ein Hund geht um einen Pool herum.
1.0	A man is buttering a piece of bread.	Ein Mann trägt Butter auf Brot auf.
0.36	A man is cutting tomatoes into pieces.	Eine Frau schneidet Gemüse.
0.48	Three teenage girls danced in the room.	Einige Teenager tanzen für die Kamera.
0.48	A lion is walking.	Ein Löwe geht in einem Stift auf und ab.
0.08	A man shooting a car.	Ein Mann schneidet eine Kartoffel.
0.84	A black horse is running around.	Das Pferd rennt.
0.0	A woman is deveining shrimp.	Ein Mann tanzt im Regen.
0.0	A man is riding a horse.	Eine Frau wäscht eine Gefriertruhe.
0.16	A man walks down a path.	Ein Mann geht über ein enges Seil.
0.28	A man is slicing a potato.	Eine Frau schneidet einen Jalapeno.
0.3	A dog is barking at a ball.	Ein Hund schwimmt nach einem Tennisball.
0.5	A kid runs away from a fish swinging around on a fishing pole.	Ein kleines Kind läuft um eine Angelrute.
0.5	A man is walking along a path through wilderness.	Ein Mann geht eine Straße entlang.
0.7	An elderly man is speaking at a podium.	Ein Mann hält eine Rede auf dem Podium.
0.68	A man riding a horse in slow motion.	Ein Mann reitet auf einem Pferd.
0.76	A person is cutting some burrata cheese.	Die Person schneidet Käse.
0.76	The man is shooting an automatic rifle.	Ein Mann schießt auf eine Waffe.
0.3	A man is crushing garlic with the back of a knife.	Eine Frau schneidet Fleisch mit einem Messer.
0.1	A woman is filing her fingernails with an emery board.	Eine Frau füttert ihr Baby mit einer Flasche.
0.0	A man is riding a skateboard.	Eine Frau schneidet eine Kartoffel.
0.0	A woman is taking a shower.	Ein Mann reitet ein weißes Pferd.
0.16	A  man is dancing.	Ein Mann reitet ein Pferd.
0.17	A man is rowing a boat.	Ein Mann schießt von einer Waffe ab.
0.68	A man is swinging from a rope attached to the ceiling.	Ein Mann schwingt an einem Seil.
0.08	A woman is riding a horse on a beach.	Ein Mann trägt einen anderen Mann auf dem Rücken.
0.35	A man holds a small animal in one hand.	Ein Mann zeigt einen kleinen Affen.
0.65	A person is folding a square paper piece.	Ein Mann faltet Papier.
0.15	A person is frying meat in a pan.	Eine Person hält ein Stinktier.
0.0	A chimpanzee is hurting a woman.	Ein Mann fährt Auto.
0.0	The woman is peeling shrimp.	Der Mann hält einen Maki in der Hand.
0.85	Two zebras are playing.	Zebras knüpfen Kontakte.
0.36	A woman is slicing butter.	Eine Frau schneidet Tofu.
0.64	Some men are playing guitars.	Drei Männer spielen Gitarren und singen zusammen.
0.72	The elephants sprayed water on themselves.	Elefanten sprühen sich mit Wasser.
0.52	A dog sat at the counter of a store.	Der Hund steht an der Theke.
0.64	Someone drills a hole in a strip of wood with a power drill.	Ein Mann bohrt ein Loch in ein Stück Holz.
0.56	A woman is slicing some vegetables.	Die Frau würfelt Knoblauch.
0.92	A badger is burrowing a hole.	Ein Dachs gräbt die Erde.
0.0	A woman is water skiing on a lake.	Ein Mann spielt Flöte.
0.05	A girl is playing a violin.	Ein Baby lacht und kichert.
0.7846	A helicopter is landing on a helipad.	Ein Hubschrauber landet.
0.55	A woman is cutting up a chicken.	Eine Frau schneidet Fleisch.
0.0	A woman is cutting a cucumber.	Ein Mann spielt Gitarre.
0.6	A woman rides an elephant in front of an adoring crowd.	Eine Frau reitet einen Elefanten.
0.76	A puppy is sliding backwards along the floor.	Ein Welpe drückt sich rückwärts.
0.92	A woman splits garlic cloves.	Eine Frau bricht einen Knoblauch in Nelken.
0.52	A dog is looking into swimming pool.	Ein Hund geht am Rand eines Pools entlang.
0.72	A woman mixes a beauty treatment in a glass.	Eine Frau mischt eine Creme in einem Glas mit einem Löffel.
0.72	A man is drawing a picture.	Eine Person zeichnet.
0.2	A woman is picking tomatoes.	Eine Frau gießt Teig in eine Schüssel.
0.55	A man is looking at a computer monitor.	Ein Mann benutzt einen Laptop.
0.25	The boy is riding a tricycle.	Eine Frau fährt einen Wasserscooter.
0.55	Two men compete in a tire rolling race.	Zwei Personen haben in einem Rennen Traktorreifen gewechselt.
0.0	A person is cutting a meat.	Eine Person, die einen mechanischen Stier reitet
0.0	A man is playing a violin.	Eine Frau benutzt eine Nähmaschine.
0.48	The baby crawled through the doorway.	Ein Baby kriecht über den Boden.
0.44	A man is playing keyboard.	Eine Person spielt Klavier.
0.04	A man is smelling two pizzas.	Eine Frau füttert einen Mann.
0.56	A monkey pulls the tail of a dog.	Ein Affe neckt einen Hund im Zoo.
0.8	A dog lies on his back on a wooden floor.	Ein Hund liegt auf dem Boden.
0.0	A woman is frying something in the pan.	Ein Mann spielt Gitarre.
1.0	A man puts seasoning in a bowl of water.	Der Mann fügte dem Wasser in einer Schüssel Gewürze hinzu.
0.0	An elderly woman is pouring oil into a frying pan.	Ein gefesselter Mann taucht ins Wasser.
0.64	A woman is chopping an onion.	Eine Frau schneidet teilweise in eine halbe Zwiebel.
0.7	The woman picked up the kangaroo.	Eine Frau trägt ein Känguru.
0.35	A dog biting on a can.	Ein Hund öffnet eine Dose Futter.
0.25	A woman is deboning a fish.	Ein Mann fängt einen Fisch.
0.1666	A man is mowing grass.	Ein Mann sprengt Beton.
0.0	A cat is watching a TV.	Ein Mann schneidet einen Urlaub.
0.75	The boy is stuck in the door of the doghouse.	Ein Kind sitzt in einer Hundehütte fest.
0.55	People flip into a swimming pool.	Männer fallen in einen Pool.
0.76	A woman swims underwater.	Eine Frau schwimmt.
0.04	A man is playing a guitar.	Eine Frau tanzt.
0.68	An airplane is flying in the air.	Ein Flugzeug von South African Airways fliegt in einem blauen Himmel.
0.28	A bear is running from two dogs.	Ein Bär kämpft gegen Wölfe.
0.76	A woman is resting in a floating raft.	Eine Frau entspannt sich in einem Schlauch.
0.08	A man is dieing in an operating room.	Ein Mann küsst eine Frau auf der Bühne.
0.0	A man is holding a leaf.	Eine Frau sieht fern.
0.0	A person is riding a horse.	Eine Frau schneidet Kartoffeln.
0.0	A woman is slicing octopus.	Ein Mann spielt Gitarre.
0.04	A man is breaking water jugs.	Eine Frau schält Knoblauch.
0.0	A man is playing a guitar.	Eine Frau schneidet Gemüse.
0.0	A girl is eating a cupcake.	Ein Mann schneidet eine Gurke.
0.76	The little girl played on the grass with a dog and a ball.	Ein Baby spielt mit einem Hund und einem Ball.
0.45	People ride and paddle a raft.	Vier Personen schwimmen auf einem Floß.
0.48	The lady cut up a potatoe.	Ein Mann schneidet eine Kartoffel.
0.64	The missile exploded.	Eine Rakete explodierte.
0.32	A dog is playing in the snow.	Ein Hund kratzt an einer Fliege im Teppich davor.
0.08	A woman is dancing with other women.	Eine Frau zerkleinert Hühnchen.
0.0	A boy is pushing a van.	Eine Person schneidet eine Tomate.
0.08	A boy is making some dance steps.	Ein Junge schüttet etwas aus einem Krug.
0.12	A woman is opening a soda and drinking it.	Eine Frau reitet auf einem Elefanten.
0.2	A man is assembling speaker parts.	Ein Mann spielt Gitarre.
0.92	The dog walked along the edge of the pool.	Ein Hund geht an einem Pool entlang.
0.85	Butter is being put into a bowl.	Ein Mann, der Butter in eine Rührschüssel schneidet.
0.3	Raccoons are eating.	Ein Mann isst.
0.7	Someone fell off a horse.	Ein Mann wird von einem Pferd gestoßen.
0.0	A woman peels an apple.	Ein Mann knallt Wheelies auf ein Motorrad.
0.0	A man is taking some math classes.	Ein Mann spült ein Steak.
0.0	Animals are playing in water.	Zwei Männer spielen Tischtennis.
0.0666	A man is riding a horse and jumping over obstacles.	Ein Mann tritt einen Fußball.
0.0666	A person is doing pencil tricks with his hand.	Eine Person schneidet Karotten in zwei Hälften.
0.6666	The person lit the cameras on fire.	Eine Person bläst Kameras.
0.8666	The man is slicing the tape from the box.	Ein Mann schneidet eine Kiste auf.
0.16	A man is fishing in the river.	Ein Mann singt, während er den Bürgersteig entlang geht.
0.04	A man is riding a bike.	Eine Frau tanzt auf der Straße.
0.0	A man is doing push-ups.	Eine Frau schneidet einen Tintenfisch.
0.0	A man is playing guitar.	Eine Frau schneidet Schweinefleisch in Scheiben.
0.56	The little boy is singing and playing the guitar.	Ein Baby spielt Gitarre.
0.16	A woman is powdering her face.	Die Frau tippt mit den Fingern auf den Tisch.
0.0	A woman is peeling a potato.	Ein Löwe läuft herum.
0.05	A woman is firing a rifle.	Ein Mann führt Stunts aus.
0.1	A woman puts a garland over a man's shoulders.	Ein Mann gießt Wasser über den Kopf eines Piloten.
0.75	An old woman is shaking hand with a man.	Ein Mann und eine Frau geben sich die Hand.
0.35	The woman is waterskiing.	Eine Frau ist Wake Boarding an einem See.
0.5334	Trees are bending in storm.	Bäume werden von sehr starken Winden getroffen.
0.08	A man and woman is riding in a car.	Eine Frau brät Garnelen.
0.0	A man is moving a tree limb.	Die Frau spielt Geige.
0.2	A man plays a piano.	Eine Frau spielt Geige.
0.16	A person pours oil on a skillet.	Eine Person würfelt eine Zwiebel.
0.0	The animal is eating.	Eine Frau tanzt.
0.8	The woman is walking her dog.	Eine Frau geht mit ihrem Hund die Straße entlang.
1.0	A group of people sing.	Einige Leute singen.
0.88	The cat is drinking milk.	Eine Katze leckt von einer Untertasse Milch.
0.4	A girl is making eyelid.	Eine Frau trägt Lidschatten auf.
0.56	Two men are fighting.	Zwei Männer kämpfen mit einer Form der Kampfkunst.
0.5	The military officer barked at the recruits.	Ein Offizier spricht mit Rekruten.
0.5	The man is putting chicken into the container.	Ein Mann legt Lebensmittel in eine Schachtel.
0.45	A man is tying on a stenographers machine.	Der Mann benutzte einen Stenographen.
0.72	A woman is adding pasta to a pot of water.	Eine Frau macht Nudeln.
0.24	A woman is lying on a blanket on a rock and reading a book.	Eine sitzende Frau singt ein Lied und spielt auch Gitarre.
0.04	Two puppies are playing with each other.	Einige Männer spielen Fußball.
0.2	A man is running on a field.	Ein Mann klettert an einem Seil hoch.
0.08	A man is hugging someone.	Ein Mann macht ein Foto.
0.56	Someone is pouring ingrediants into a pot.	Ein Mann legt Gemüse in einen Topf.
0.0	A couple are walking.	Einige Männer sägen.
0.6	A person is playing a guitar.	Der Mann spielte Gitarre.
0.6	A person is adding food in a pan.	Eine Frau legt Reis in eine Pfanne.
0.56	A group of penguins is walking.	Eine große Anzahl von Pinguinen steuert auf den Ozean zu.
0.0	A man is playing a guitar.	Jemand kümmert sich um ein Brötchen.
0.0	A dog is jumping on a trampoline.	Ein Junge spielt Gitarre.
0.44	A man is shaking a container over a kitchen sink.	Ein Mann leert einen Plastikbehälter.
0.75	A man is walking with a horse.	Ein Mann führt ein Pferd am Halfter herum.
0.8	Paper is being cut with scissors.	Ein Stück Papier wird geschnitten.
