0.8	A person is boiling noodles.	一个女人在水中煮面条。
0.64	A group of people dance on a hill.	一群人在跳舞。
0.2	A man is dancing outside.	一个男人在吹笛子。
0.2	A woman is feeding a man.	一个女人在搅拌肉。
0.12	A man is putting a pan into an oven.	一个女人正在切洋葱。
0.08	A woman is sitting at a desk.	一个女人骑着驴。
0.68	Medics transport a patient on a stretcher.	医生在担架上赶病人。
0.72	A woman is playing a flute on stage.	女人在吹笛子。
0.6	Two baby pandas are playing.	两只大熊猫正躺在一起。
0.8	A baby is laughing.	一个婴儿在笑和咯咯笑。
0.24	A man is playing a guitar.	一个男孩在弹钢琴。
0.12	A man is folding paper.	一个女人正在切胡椒。
0.32	Three women are dancing.	那人在跳舞。
0.52	The cats are playing with each other.	两只猫互相打架。
0.72	A person is writing.	一个人在用铅笔写字。
0.7	A man is running.	一个人在路上跑。
0.753	The woman is rolling dough.	一个女人正在揉面团。
0.55	A woman is adding spices on a meat.	女人在肉中加糖。
0.45	A woman is adding oil on fishes.	一个女人正在倒水在鱼上。
0.55	A young boy is holding a guitar.	一个小男孩正在弹吉他。
0.76	A cheetah is running.	猎豹在田野上奔跑。
0.96	The man is eating pizza.	一个人在吃一片披萨。
0.72	An orangutan is riding a bus.	猴子骑着公共汽车。
0.24	A man and a woman talk in a diner.	一个男人和一个女人骑着自行车。
0.08	A man is playing a guitar.	一个人正在清洗玻璃门。
0.48	A girl is singing and playing a guitar.	一个年轻人在弹吉他的同时在唱歌。
0.7882	A girl is communicating with sign language.	一个年轻的女孩正在使用手语。
0.1	A woman is doing weight exercises.	一个女人在做她的头发。
0.75	A man is getting inside a car.	一名老人正在乘一辆红色汽车。
0.8	A big green ball knocks a potato over.	一个大的绿球击中了马铃薯。
0.6	A cat is playing keyboards.	一只猫在弹钢琴。
0.84	Two dogs swim in a pool.	狗在游泳池里游泳。
0.4	The man used a chopper to chop the onion.	那人用机器切碎土豆。
1.0	A woman slices tofu.	一个女人正在切豆腐。
0.6	A herd of deer are crossing the street.	一群驯鹿过马路。
0.76	The person is riding the horse.	一个人骑着马。
0.0	Someone is feeding a animal.	有人在弹钢琴。
0.0	Someone is slicing tortila's.	有人骑着马。
0.05	Someone is mixing ingrediants.	有人在缝东西。
0.8	A rooster pecks at a dead mouse.	一只鸡在啄死老鼠。
0.65	A woman holds a kangaroo.	一个女人正在捡一只袋鼠。
0.15	A man is playing with frogs	一只猫在玩相机。
0.3	Two men are talking.	两个男人在弹吉他。
0.7	A man spreads butter on a big piece of bread.	一个人正在涂一片大蒜面包上的黄油。
0.6	A man is running across a high wire.	一个人在绳子上奔跑。
0.04	A man is mowing a lawn.	一个女人正在切一个柠檬。
0.16	A man is opening a door.	一个人在弹吉他。
0.84	A man is slicing a potato into pieces.	一个人在切土豆。
0.76	The woman is cutting cooked octopus.	一个女人正在切章鱼。
0.08	A man is punching through boards.	一条狗在流水。
0.16	A man is dancing.	一个人在吃面包。
0.24	Someone is playing a piano.	一个人在弹吉他。
0.56	Two foxes are eating from a plate on a brick patio.	狐狸从盘子里吃东西。
0.64	A boy is playing a key-board.	一个男孩在弹钢琴。
1.0	A person plays a keyboard.	有人在弹键盘。
0.0	A man is shooting a gun.	一个人随地吐痰。
0.2	Someone is slicing an onion.	有人在削土豆皮。
0.0	A man is swimming.	一个女人在切肉。
0.75	A man is playing the guitar.	一个男人在弹吉他。
0.08	A woman is slicing a pumpkin.	一个女人骑着大象。
0.08	A woman is dancing.	一个女人在揉面团。
0.12	A woman is cracking eggs into a bowl.	一个女人正在把串放在架子上。
0.8	A car is moving through a road.	汽车正在行驶。
0.08	Someone is greasing a pan.	有人躺着。
0.08	A man is playing guitar.	一个人正在沥干意大利面。
0.08	A woman is drinking vodka.	一个女人在锻炼。
0.96	A woman is cutting meat into pieces.	一个女人正在切一些肉。
0.12	A man is rinsing a steak.	一个人在弹吉他。
0.16	A man is selling items.	一个人正在打扫房子。
0.64	A man is jumping a wall.	一个男人跳到一堵短墙上。
0.64	Runners race around a track.	跑步者参加比赛。
0.12	A man is kicking a soccer ball.	一个男人在搅拌碗。
0.12	A woman is frying something.	一个女人骑着马。
0.0	A cat is licking a sucker.	一个女人在切黄瓜。
0.28	A woman is dancing by a fire.	一个女人在洗澡。
0.44	The man is slicing a fish open.	一个人在切土豆。
0.72	Butter is melting in a pan.	一个男人正在锅里融化黄油。
0.6222	Three boys are dancing.	孩子们在跳舞。
0.12	A woman is playing a game with a man.	一个人在弹钢琴。
0.08	The man is driving a white car.	一个男人正在接受采访。
0.85	A man drove his car.	一个人在开车。
0.6	A car backs out of a space.	汽车正在驶出阻塞的车道。
1.0	A man puts some cheese on a pizza.	那个人在披萨上撒了奶酪。
1.0	The boy is playing the piano.	一个男孩在弹钢琴。
0.75	The man played his guitar.	一个人在弹吉他。
0.04	A man is riding a horse.	一个人在弹键盘。
0.08	A man is walking on a rope.	一个男人正在骑着一块护垫。
0.2572	A girl is playing a flute.	乐队正在舞台上演奏。
0.92	People step off a train.	一群人下火车。
0.12	A woman is sewing on a machine.	一个女人正在添面包。
0.4	A dog is looking into swimming pool.	一条狗在游泳池里走来走
1.0	A man is buttering a piece of bread.	一个男人在面包上涂黄油。
0.36	A man is cutting tomatoes into pieces.	一个女人正在切一些蔬菜。
0.48	Three teenage girls danced in the room.	一些少女正在为相机跳舞。
0.48	A lion is walking.	一只狮子在用笔起搏。
0.08	A man shooting a car.	一个人在切土豆。
0.84	A black horse is running around.	马在奔跑。
0.0	A woman is deveining shrimp.	一个男人在雨中跳舞。
0.0	A man is riding a horse.	一个女人在洗冰箱。
0.16	A man walks down a path.	一个人走过一条紧绳。
0.28	A man is slicing a potato.	一个女人正在切墨西哥胡椒。
0.3	A dog is barking at a ball.	一只狗在网球后游泳。
0.5	A kid runs away from a fish swinging around on a fishing pole.	一个小孩在钓鱼竿周围奔跑。
0.5	A man is walking along a path through wilderness.	一个男人正走在路上。
0.7	An elderly man is speaking at a podium.	一个人在讲台上讲话。
0.68	A man riding a horse in slow motion.	一个人骑着马。
0.76	A person is cutting some burrata cheese.	这个人正在切片奶酪。
0.76	The man is shooting an automatic rifle.	一个男人正在开枪。
0.3	A man is crushing garlic with the back of a knife.	一个女人用刀切肉。
0.1	A woman is filing her fingernails with an emery board.	妇女用瓶喂养她的婴孩。
0.0	A man is riding a skateboard.	一个女人在切土豆。
0.0	A woman is taking a shower.	一个人骑着一匹白马。
0.16	A  man is dancing.	一个人骑着马。
0.17	A man is rowing a boat.	一个男人正在开枪。
0.68	A man is swinging from a rope attached to the ceiling.	一个人在一根绳子上摇摆。
0.08	A woman is riding a horse on a beach.	一个男人背着另一个男人。
0.35	A man holds a small animal in one hand.	一个男人炫耀一只小猴子。
0.65	A person is folding a square paper piece.	一个人在折叠纸。
0.15	A person is frying meat in a pan.	一个人抱着臭鼬。
0.0	A chimpanzee is hurting a woman.	一个人在开车。
0.0	The woman is peeling shrimp.	该名男子手持一只狐猴。
0.85	Two zebras are playing.	斑马正在社交。
0.36	A woman is slicing butter.	一个女人切豆腐。
0.64	Some men are playing guitars.	三个男人正在弹吉他，一起唱歌。
0.72	The elephants sprayed water on themselves.	大象向自己喷水。
0.52	A dog sat at the counter of a store.	狗站在柜台旁。
0.64	Someone drills a hole in a strip of wood with a power drill.	一个人在一块木头上钻了一个洞。
0.56	A woman is slicing some vegetables.	女人在切丁大蒜。
0.92	A badger is burrowing a hole.	r在挖土。
0.0	A woman is water skiing on a lake.	一个男人在吹笛子。
0.05	A girl is playing a violin.	一个婴儿在笑和咯咯笑。
0.7846	A helicopter is landing on a helipad.	一架直升机降落。
0.55	A woman is cutting up a chicken.	一个女人在切肉。
0.0	A woman is cutting a cucumber.	一个人在弹吉他。
0.6	A woman rides an elephant in front of an adoring crowd.	一个女人骑着大象。
0.76	A puppy is sliding backwards along the floor.	一只小狗向后推。
0.92	A woman splits garlic cloves.	一个女人正在把大蒜的头切成丁香。
0.52	A dog is looking into swimming pool.	一条狗沿着游泳池的边缘行走。
0.72	A woman mixes a beauty treatment in a glass.	妇女用匙子混合在玻璃的奶油。
0.72	A man is drawing a picture.	一个人在画画。
0.2	A woman is picking tomatoes.	一个女人正在把面糊倒进一个碗里。
0.55	A man is looking at a computer monitor.	一个人正在使用一台笔记本电脑。
0.25	The boy is riding a tricycle.	一个女人骑着滑板车。
0.55	Two men compete in a tire rolling race.	两个人在比赛中翻转了拖拉机轮胎。
0.0	A person is cutting a meat.	一个骑机械牛的人
0.0	A man is playing a violin.	一个女人正在使用一台缝纫机。
0.48	The baby crawled through the doorway.	一个婴儿在地板上爬行。
0.44	A man is playing keyboard.	一个人在弹钢琴。
0.04	A man is smelling two pizzas.	一个女人正在养活一个男人。
0.56	A monkey pulls the tail of a dog.	猴子正在动物园里逗狗。
0.8	A dog lies on his back on a wooden floor.	一条狗躺在地板上。
0.0	A woman is frying something in the pan.	一个人在弹吉他。
1.0	A man puts seasoning in a bowl of water.	这个人在碗里的水里加了调味料。
0.0	An elderly woman is pouring oil into a frying pan.	一个有绑架的人正在入水。
0.64	A woman is chopping an onion.	一个女人正在切成一半的洋葱。
0.7	The woman picked up the kangaroo.	一个女人正在携带一只袋鼠。
0.35	A dog biting on a can.	狗打开一罐食物。
0.25	A woman is deboning a fish.	一个人抓到一条鱼。
0.1666	A man is mowing grass.	一个男人正在破坏混凝土。
0.0	A cat is watching a TV.	一个男人正在切请假。
0.75	The boy is stuck in the door of the doghouse.	一个孩子被困在一个狗屋里。
0.55	People flip into a swimming pool.	男人掉进游泳池了。
0.76	A woman swims underwater.	一个女人在游泳。
0.04	A man is playing a guitar.	一个女人在跳舞。
0.68	An airplane is flying in the air.	一架南非航空公司飞机在蓝天飞行。
0.28	A bear is running from two dogs.	熊在与狼作战。
0.76	A woman is resting in a floating raft.	一个女人在内胎中放松。
0.08	A man is dieing in an operating room.	一个男人在舞台上亲吻一个女人。
0.0	A man is holding a leaf.	一个女人在看电视。
0.0	A person is riding a horse.	一个女人在切土豆。
0.0	A woman is slicing octopus.	一个人在弹吉他。
0.04	A man is breaking water jugs.	一个女人正在剥大蒜。
0.0	A man is playing a guitar.	一个女人在切菜。
0.0	A girl is eating a cupcake.	一个人在切黄瓜。
0.76	The little girl played on the grass with a dog and a ball.	婴儿玩狗和球。
0.45	People ride and paddle a raft.	四个人漂浮在木筏上。
0.48	The lady cut up a potatoe.	一个人在切土豆。
0.64	The missile exploded.	火箭爆炸了。
0.32	A dog is playing in the snow.	一条狗在地毯上的苍蝇上pa。
0.08	A woman is dancing with other women.	一个女人正在切鸡。
0.0	A boy is pushing a van.	一个人在切西红柿。
0.08	A boy is making some dance steps.	一个男孩正在从投手倒东西。
0.12	A woman is opening a soda and drinking it.	一个女人骑着大象。
0.2	A man is assembling speaker parts.	一个人在弹吉他。
0.92	The dog walked along the edge of the pool.	一条狗沿着游泳池散步。
0.85	Butter is being put into a bowl.	一个人切黄油入搅拌碗。
0.3	Raccoons are eating.	一个人在吃东西。
0.7	Someone fell off a horse.	一个人被马撞倒了。
0.0	A woman peels an apple.	一个男人在一辆摩托车上弹出自行车。
0.0	A man is taking some math classes.	一个人在漂洗牛排。
0.0	Animals are playing in water.	两个男人在打乒乓球。
0.0666	A man is riding a horse and jumping over obstacles.	一个人踢足球。
0.0666	A person is doing pencil tricks with his hand.	一个人将胡萝卜切成两半。
0.6666	The person lit the cameras on fire.	一个人正在吹火炬相机。
0.8666	The man is slicing the tape from the box.	一个男人切开一个盒子。
0.16	A man is fishing in the river.	一个人在人行道上行走时正在唱歌。
0.04	A man is riding a bike.	一个女人在街上跳舞。
0.0	A man is doing push-ups.	一个女人正在切一些章鱼。
0.0	A man is playing guitar.	一个女人正在切一些猪肉。
0.56	The little boy is singing and playing the guitar.	一个婴儿正在弹吉他。
0.16	A woman is powdering her face.	那个女人在桌上轻拍她的手指。
0.0	A woman is peeling a potato.	一只狮子在四处走动。
0.05	A woman is firing a rifle.	一个男人正在表演特技。
0.1	A woman puts a garland over a man's shoulders.	一个人把水倒在飞行员的头上。
0.75	An old woman is shaking hand with a man.	一个男人和一个女人握手。
0.35	The woman is waterskiing.	一个女人正在湖上登机。
0.5334	Trees are bending in storm.	树木被强风吹打。
0.08	A man and woman is riding in a car.	一个女人在炸虾。
0.0	A man is moving a tree limb.	女人在拉小提琴。
0.2	A man plays a piano.	一个女人正在拉小提琴。
0.16	A person pours oil on a skillet.	一个人正在切洋葱。
0.0	The animal is eating.	一个女人在跳舞。
0.8	The woman is walking her dog.	一个女人在街上walk狗。
1.0	A group of people sing.	有人在唱歌。
0.88	The cat is drinking milk.	猫从一碟牛奶中舔食。
0.4	A girl is making eyelid.	一个女人正在涂眼影。
0.56	Two men are fighting.	两个男人正在用一种武术搏击。
0.5	The military officer barked at the recruits.	一名军官正在与新兵交谈。
0.5	The man is putting chicken into the container.	一个人正在把食物放在盒子里。
0.45	A man is tying on a stenographers machine.	那人用了一个速记器。
0.72	A woman is adding pasta to a pot of water.	一个女人在做面条。
0.24	A woman is lying on a blanket on a rock and reading a book.	坐着的女人也在唱歌，也在弹吉他。
0.04	Two puppies are playing with each other.	有些男人在踢足球。
0.2	A man is running on a field.	一个人爬上一根绳子。
0.08	A man is hugging someone.	一个人正在拍照。
0.56	Someone is pouring ingrediants into a pot.	一个男人把蔬菜放进锅里。
0.0	A couple are walking.	有些人在锯。
0.6	A person is playing a guitar.	那人弹吉他。
0.6	A person is adding food in a pan.	一个女人把米饭放进锅里。
0.56	A group of penguins is walking.	大量的企鹅正走向海洋。
0.0	A man is playing a guitar.	有人在处理面包。
0.0	A dog is jumping on a trampoline.	一个男孩在弹吉他。
0.44	A man is shaking a container over a kitchen sink.	一个人正在清空一个塑料容器。
0.75	A man is walking with a horse.	一个男人正在用吊带衫把马围着。
0.8	Paper is being cut with scissors.	正在切一张纸。
0.7	A person peels shrimp.	那位女士去皮了虾。
0.16	A man is playing a guitar.	一个男人试图读报纸。
0.16	A man making a bed in a hotel.	一个人抱着一只动物。
0.35	The dog pulled the dogs tail and then his leg.	一只猴子拉着狗的尾巴。
0.6	A woman beats two eggs in a bowl.	一个人在碗里混合配料。
0.0	A man is jumping rope outside.	一个女人在切黄瓜。
0.0	A person is slicing some onions.	仓鼠在唱歌。
0.0	A woman holds a kangaroo.	戴着帽子的男人唱一首歌。
0.76	Soccer players are kicking a soccer ball into the goal.	一名足球运动员进球。
0.64	A woman is cooking something.	一个女人正在将成分倒入煎锅。
0.64	A woman is swimming in the beach.	一个女人在海浪中四处飞溅。
0.16	A man is carrying another man.	一个男人用软管上的水喷洒另一个男人。
0.3	The woman is putting paste into a dish.	女人从碗里拉出某种粘性的粘液。
0.55	A man is holding up and talking about a gray You Tube T-shirt.	一个男人正在展示一件T恤。
0.75	Someone pours olive oil into a bowl of tomato wedges.	那人把油倒在番茄片上。
0.64	A man is playing the guitar.	那人和一个朋友弹吉他。
0.16	Someone is boiling okra in a pot.	有人将橄榄油倒入一碗番茄楔子中。
0.0	A person is peeling a potato.	猫舔着一小瓶。
0.0	A cat is jumping into a box.	一个年轻人与一片叶子说话。
0.28	The woman is seasoning the oil.	一个女人在碗里倒配料。
0.64	A cat is sliding upside down under a couch.	一只猫正爬在后面的家具下。
0.44	A woman dances while a man plays the keyboard.	一个女人在舞台上跳舞。
0.5066	A chef is cleaning up a bowl of soup.	一个男人正在擦拭碗的边缘。
0.68	An explosion is booming in the desert.	核武器在沙漠中爆炸。
0.0	A woman slices a lemon.	一个人正在对着麦克风说话。
0.16	An overweight man is skipping rope.	一个年轻人在跳舞。
0.64	The lady cracked two raw eggs.	那个女人正在把鸡蛋开进一个碗里。
0.0	A man sharpens a pencil using a knife.	一个女人在雨中跳舞。
0.0	Plastic toys are floating in water.	女士们正在表演舞蹈。
0.6	The turtle followed the fish.	一只海龟正在寻找鱼。
0.56	The woman is pencilling on eye shadow.	这个女孩在她的眼皮上用眼线笔。
0.0	A man is tying his shoe.	一条狗骑在自行车的肩膀上。
0.0834	A woman is slicing meat with a knife.	一个人正在撒面团。
0.0	A dog is running on the ground.	一个女孩在敲她的指甲。
0.2	A man is petting a tied up dog.	一个人向相机展示他的狗。
0.4	A woman is walking on an open ground with a pet dog as some other dogs follow them.	一个人正和几只狗一起散步。
0.0	A woman is mincing some garlic.	一个人正在清洁磁盘。
0.5	Two teams are playing soccer.	不同的球队在球场上踢足球。
0.4	A rat like creature is smelling around.	动物在地上行走。
0.0	Two Sumo ringers are fighting each other.	一个人在水中骑水玩具。
0.0	A man lays on the ground and aims a rifle.	一个人在黄油玉米饼上涂黄油。
0.5636	A couple are running towards the ocean.	一个男人和一个女人在一起奔跑，手牵着手。
0.7066	A woman is chopping a hard egg.	一个人把煮好的鸡蛋切成薄片。
0.76	Two robots share a kiss.	一个男性和女性机器人在接吻。
0.65	A cat is trying to touch a dog.	猫摸了摸他的头逗弄狗。
0.8	The rhino grazed on the grass.	一只犀牛在田野上放牧。
0.0	The man drove his little red car around the traffic.	那只狗在海滩上的水中奔跑。
0.2	A man is cutting bread.	一个人在做足球的把戏。
0.52	A cat rapidly swats a kid in the head.	猫和男孩一起玩。
0.28	A cat is playing in a box.	狗在玩地板清洁剂。
0.64	The couple danced in the church.	几个慢舞。
0.0	A man is patting an alligator on the mouth.	一个人将切碎的蔬菜倒入炉子上的锅里。
0.0	A person checks some rice pudding.	一匹马在奔跑。
0.0	A woman is stirring two eggs in a glass bowl.	一个年轻的姑娘在舞台上唱歌。
0.0	The man is playing the drums.	一个人把清洁剂倒在他的水槽里。
0.76	A man is slicing a pepper.	一个人将大青椒切开。
0.1286	A woman is speaking in sign language.	女人加香料一些海鲜。
0.0	A boy is crawling into a dog house.	一只猫在地板上玩。
0.45	The girl flew her kite while she ran up a hill.	一个女孩失去了风筝。
0.25	A woman is placing food in a pot of hot water.	一个女人在煎肉。
0.68	A small monkey walks through water.	一只猴子在沼泽里涉水。
0.0	A man is riding a bike.	一只熊猫在吃东西。
0.04	A young man is singing and playing the piano.	那人正在写一封信。
0.1	A boy takes off his sunglasses.	一个男孩在尖叫。
0.0	A girl is playing a piano.	一个男孩在做俯卧撑。
0.8	The lady sliced a tomatoe.	有人在切西红柿。
0.0	Someone is holding a hedgehog.	洋葱被切成薄片。
