0	On February 7 , 2014 , the musical was opened in Malmö , Sweden , at the Malmö Opera , directed by Anders Eljas and musical director Åsa Melldahl .	On February 7 , 2014 , the musical was opened in Malmö , Sweden , at the Malmö Opera , directed by Åsa Melldahl and musical director Anders Eljas .
1	On February 7 , 2014 , the musical was opened in Malmö , Sweden , at the Malmö Opera , directed by Anders Eljas and musical director Åsa Melldahl .	On February 7 , 2014 , the musical opened in Malmö , Sweden at Malmö Opera . Director was Anders Eljas and Musical Director Åsa Melldahl .
0	Līvi is a village in Biksti Parish and Dobele Municipality in the historical region of Zemgale , and the Zemgale Planning Region in Latvia .	Līvi is a village in Latvia and Dobele village in the historical region of Zemgale and the Zemgale Planning Region in Biksti Parish .
1	Līvi is a village in Biksti Parish and Dobele Municipality in the historical region of Zemgale , and the Zemgale Planning Region in Latvia .	Līvi is a village in the parish of Biksti and the municipality of Dobele in the historical region of Zemgale and the planning region of Zemgale in Latvia .
0	Then she moved to San Diego , California , where she attended the Design Institute of California .	Then she moved to California , where she attended the Design Institute of San Diego , California .
1	Then she moved to San Diego , California , where she attended the Design Institute of California .	She then moved to San Diego , California where she attended The Design Institute of California .
0	It connects Kumarakom and Cochin in the south and Quilon to the north .	It connects Kumarakom and Cochin to the north and Quilon in the south .
1	It connects Kumarakom and Cochin in the south and Quilon to the north .	It connects Kumarakom and Cochin to the South and Quilon to the North .
0	Born in Hagerstown , Maryland , he died at the age of 69 in Baltimore , Maryland .	Born in Baltimore , Maryland , he died at the age of 69 in Hagerstown , Maryland .
1	Born in Hagerstown , Maryland , he died at the age of 69 in Baltimore , Maryland .	He was born in Hagerstown , Maryland and died in Baltimore , Maryland at the age of 69 .
0	It was an integral part of Assyria from perhaps the 7th century BC to the 25th century A.D .	It was perhaps an integral part of Assyria from the 25th century BC to the 7th century A.D .
1	It was an integral part of Assyria from perhaps the 7th century BC to the 25th century A.D .	From perhaps the 7th century BC through to the 25th century AD it was an integral part of Assyria .
0	The Academy 's electronic library , as an integral part of the educational process and scientific activity , is therefore a recognized virtual channel in the global information environment .	The Academy 's electronic library , as an integral part of the educational process and scientific activity , is therefore a recognized global channel in the virtual information environment .
1	The Academy 's electronic library , as an integral part of the educational process and scientific activity , is therefore a recognized virtual channel in the global information environment .	Therefore , the Electronic library of the Academy as an integral part of the educational process and scientific activity is a recognized virtual channel into the global information environment .
0	Through Craven , the river Aire and the river Wharfe flow to the east to the North Sea , and the Ribble and the Wenning River flow west into the Irish Sea .	Through Craven , the river Aire and the river Wharfe flow west to the River Ribble , and the North Sea and the Wenning River flow east to the Irish Sea .
1	Through Craven , the river Aire and the river Wharfe flow to the east to the North Sea , and the Ribble and the Wenning River flow west into the Irish Sea .	Through Craven the River Aire and River Wharfe flow east to the North Sea ; and the River Ribble and River Wenning flow west to the Irish Sea .
0	Leu ( Romanian Lei ) ( since 1867 ) symbol : L `` See also Plural Leu '' .	Leu ( Plural Lei ) ( since 1867 ) symbol : L `` See also Leu Romanian .
1	Leu ( Romanian Lei ) ( since 1867 ) symbol : L `` See also Plural Leu '' .	Currency : Leu ( Romanian Lei ) ( since 1867 ) Symbol : L `` See also plural leu '' .
0	At first he recruited the singer Ali Azmat of the Jupiters and then the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .	At first he recruited the singer Nusrat Hussain from the Jupiters and then the former lead guitarist of Vital Signs , Ali Azmat , on the keyboards .
1	At first he recruited the singer Ali Azmat of the Jupiters and then the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .	First , he recruited singer Ali Azmat from the Jupiters and then the former Vital Signs lead guitarist , Nusrat Hussain , on keyboards .
0	Shrewsbury Township is located in the 11th Congressional District and is part of the 4th State Legislative District in New Jersey .	Shrewsbury Township is located in the 4th Congressional District and is part of the 11th State Legislative District of New Jersey .
1	Shrewsbury Township is located in the 11th Congressional District and is part of the 4th State Legislative District in New Jersey .	Shrewsbury Township is located in the 11th Congressional District and is part of New Jersey 's 4th state legislative district .
0	Sullivan returned to politics in 1892 and defeated Denny .	Denny returned to politics in 1892 and defeated Sullivan .
1	Sullivan returned to politics in 1892 and defeated Denny .	In 1892 , Sullivan returned to politics and defeated Denny .
0	The election of the Oldham Council in 1999 took place on 6 May 1999 to elect the members of the Oldham Metropolitan Borough Council in Greater Manchester , England .	The election of the Oldham Metropolitan Borough Council in 1999 took place on 6 May 1999 to elect the members of the Oldham Council in Greater Manchester , England .
1	The election of the Oldham Council in 1999 took place on 6 May 1999 to elect the members of the Oldham Metropolitan Borough Council in Greater Manchester , England .	The 1999 Oldham Council election took place on 6 May 1999 to elect members of Oldham Metropolitan Borough Council in Greater Manchester , England .
0	Fernando Miyares Pérez y Bernal ( sometimes Fernando Miyares y Gonzales ) was a Cuban general captain who was born in 1749 in Santiago de Cuba .	Fernando Miyares y Gonzales ( sometimes Fernando Miyares Pérez y Bernal ) was a Cuban general captain who was born in 1749 in Santiago de Cuba .
1	Fernando Miyares Pérez y Bernal ( sometimes Fernando Miyares y Gonzales ) was a Cuban general captain who was born in 1749 in Santiago de Cuba .	Fernando Miyares Pérez y Bernal ( sometimes , Fernando Miyares y Gonzales ) was a Cuban Captain General , born in Santiago de Cuba , in 1749 .
0	From 1957 to 1971 , the ER2 was built in Birmingham , and in 1966 Port Elizabeth changed to the three series .	From 1957 to 1971 , the ER2 was built in Port Elizabeth , and in 1966 Birmingham changed to the series three .
1	From 1957 to 1971 , the ER2 was built in Birmingham , and in 1966 Port Elizabeth changed to the three series .	From 1957 to 1971 the ER2 was built in Birmingham . Port Elizabeth switched to the series three in 1966 .
0	From 1957 to 1971 , the ER2 was built in Port Elizabeth , and in 1966 Birmingham changed to the three series .	From 1957 to 1971 , the ER2 was built in Birmingham , and in 1966 Port Elizabeth changed to the series three .
1	From 1957 to 1971 , the ER2 was built in Port Elizabeth , and in 1966 Birmingham changed to the three series .	From 1957 to 1971 the ER2 was built in Port Elizabeth . Birmingham switched to the series three in 1966 .
0	It has been estimated that Japan has 144 GW of onshore wind and 608 GW offshore wind capacity .	It has been estimated that Japan has 144 GW of offshore wind and 608 GW onshore wind capacity .
1	It has been estimated that Japan has 144 GW of onshore wind and 608 GW offshore wind capacity .	It has been estimated that Japan has the potential for 144 GW for onshore wind and 608 GW of offshore wind capacity .
0	He was graduated from Cumberland University in 1872 and from the Legal Department of Mansfield College , Lebanon , Tennessee .	He was graduated from Mansfield College in 1872 and from the Legal Department of Cumberland University , Lebanon , Tennessee .
1	He was graduated from Cumberland University in 1872 and from the Legal Department of Mansfield College , Lebanon , Tennessee .	He was graduated from Cumberland University , and from the law department of Mansfield College , Lebanon , Tennessee , in 1872 .
0	Stony Brook State Park is a state park in Steuben County , New York , south of Dansville on New York State Route 36 .	Dansville is a state park in Steuben County , New York , south of Stony Brook State Park on New York State Route 36 .
1	Stony Brook State Park is a state park in Steuben County , New York , south of Dansville on New York State Route 36 .	Stony Brook State Park is a state park located in Steuben County , New York . It is located south of Dansville on New York State Route 36 .
0	The builders of St. James were also William William Cook and the son of Waimate North , who built the Church of St. John the Baptist in 1871 .	The builders of Waimate North were also William William Cook and the son of St. James , who built the Church of St. John the Baptist in 1871 .
1	The builders of St. James were also William William Cook and the son of Waimate North , who built the Church of St. John the Baptist in 1871 .	William Cook and Son of Waimate North , who had built the church of St. John the Baptist in 1871 , were also the builders of St James .
0	The builders of Waimate North were also William William Cook and the son of St. James , who in 1871 built the Church of St. John the Baptist .	The builders of St. James were also William William Cook and the son of Waimate North , who in 1871 built the Church of St. John the Baptist .
1	The builders of Waimate North were also William William Cook and the son of St. James , who in 1871 built the Church of St. John the Baptist .	William Cook and Son of St James , who had built the church of St. John the Baptist in 1871 , were also the builders of Waimate North .
0	The extinct `` Nesoryzomys '' known from Santa Cruz , `` Nesoryzomys indefessus '' , is also different there ; other species of the genus survive on other islands .	The others known from Santa Cruz `` Nesoryzomys '' , '' Nesoryzomys indefessus '' , are also extinct there , other species of the genus survive on different islands .
1	The extinct `` Nesoryzomys '' known from Santa Cruz , `` Nesoryzomys indefessus '' , is also different there ; other species of the genus survive on other islands .	There is also the `` nesoryzomys '' , '' nesoryzomys indefessus '' , known from Santa Cruz , other species of the species survive on other islands .
0	In the 1999 NatWest Trophy , the Worcestershire Cricket Board was represented in a single List A game against the Kent Cricket Board .	In the 1999 NatWest Trophy , the Kent Cricket Board was represented against the Worcestershire Cricket Board in a single List A game .
1	In the 1999 NatWest Trophy , the Worcestershire Cricket Board was represented in a single List A game against the Kent Cricket Board .	Barfoot represented the Worcestershire Cricket Board in a single List A match against the Kent Cricket Board in the 1999 NatWest Trophy .
0	It is by car to the north of Paris , east of the Channel , south of Brussels and south of Amsterdam .	It is south of Paris , to the east of the English Channel , south of Brussels and north of Amsterdam by car .
1	It is by car to the north of Paris , east of the Channel , south of Brussels and south of Amsterdam .	By car , it is north of Paris , east of the English Channel , south of Brussels , and south of Amsterdam .
0	Alexander Peya and Björn Phau won against Andrei Pavel and Alexander Waske in the Final 6 : 4 , 6 : 2 .	Andrei Pavel and Alexander Waske won against Alexander Peya and Björn Phau in the Final 6 : 4 , 6 : 2 .
1	Alexander Peya and Björn Phau won against Andrei Pavel and Alexander Waske in the Final 6 : 4 , 6 : 2 .	Alexander Peya and Björn Phau won in the final 6 -- 4 , 6 -- 2 , against Andrei Pavel and Alexander Waske .
0	In contrast to the 18th century , the 17th century was a comparatively quiet time for the college .	In contrast to the 17th century , the 18th century was a comparatively quiet time for the College .
1	In contrast to the 18th century , the 17th century was a comparatively quiet time for the college .	The 17th century , in contrast to the disruption of the 18th century , was a comparatively quiet time for the college .
0	Former President Brenda Kuecks received a Clean50 Award for her work to promote sustainable development and clean capitalism in Canada in 2013 .	Former President Brenda Kuecks received a Clean50 Award for her work to promote clean development and sustainable capitalism in Canada in 2013 .
1	Former President Brenda Kuecks received a Clean50 Award for her work to promote sustainable development and clean capitalism in Canada in 2013 .	Former President , Brenda Kuecks , received a Clean50 Award in 2013 for her work in promoting sustainable development and clean capitalism in Canada .
0	She was born in PEI , studied in Halifax and lived in Toronto and has a BA in English from Dalhousie University .	She was born in PEI , studied in Toronto and lived in Halifax and has a BA in English from Dalhousie University .
1	She was born in PEI , studied in Halifax and lived in Toronto and has a BA in English from Dalhousie University .	White was born in PEI , educated in Halifax , and lived in Toronto . She has a BA in English from Dalhousie University .
0	Since then , Lucki has worked with prominent music figures and published songs with chance the rapper , FKA Twigs and Danny Brown songs .	Since then Danny Brown has worked with prominent music figures and has published with chance the rapper , FKA Twigs and Lucki songs .
1	Since then , Lucki has worked with prominent music figures and published songs with chance the rapper , FKA Twigs and Danny Brown songs .	Lucki has worked with prominent music figures since then , releasing songs with Chance the Rapper , FKA Twigs , and Danny Brown .
0	The SAARC secretariat was founded on January 16 , 1987 in Kathmandu and inaugurated by the late King Birendra Bir Bikram Shah of Nepal .	The SAARC secretariat was inaugurated on 16 January 1987 in Kathmandu and founded by the late King Birendra Bir Bikram Shah of Nepal .
1	The SAARC secretariat was founded on January 16 , 1987 in Kathmandu and inaugurated by the late King Birendra Bir Bikram Shah of Nepal .	The SAARC Secretariat was established in Kathmandu on 16 January 1987 and was inaugurated by Late King Birendra Bir Bikram Shah of Nepal .
0	On March 6 , 2016 , he debuted in the Ukrainian Premier League for FC Metalist Kharkiv in a game against FC Volyn Lutsk .	On 6 March 2016 , he debuted in the Ukrainian Premier League for FC Volyn Lutsk in a game against FC Metalist Kharkiv .
1	On March 6 , 2016 , he debuted in the Ukrainian Premier League for FC Metalist Kharkiv in a game against FC Volyn Lutsk .	He made his debut in the Ukrainian Premier League for FC Metalist Kharkiv in a game against FC Volyn Lutsk on 6 March 2016 .
0	Kenny Burke produced the film with Taylor and Brown .	Taylor and Brown produced the film along with Kenny Burke .
1	Kenny Burke produced the film with Taylor and Brown .	The film was produced with Taylor and Brown by Kenny Burke .
0	It is located in the southeastern part of the county , in the southern part of the state .	It is located in the southern part of the county , in the southeastern part of the state .
1	It is located in the southeastern part of the county , in the southern part of the state .	Located in the southeastern part of the county , it lies in the southern part of the state .
0	In 1922 the Inniskillings moved from India to Shorncliffe , England , and returned to Iraq in 1925 .	In 1922 the Inniskillings moved from India to Iraq and returned to Shorncliffe , England in 1925 .
1	In 1922 the Inniskillings moved from India to Shorncliffe , England , and returned to Iraq in 1925 .	The Inniskillings moved from India to Shorncliffe , England in 1922 , returning to Iraq in 1925 .
0	In an interview , Downey pointed out that Ohlmeyer threw a party for the jurors that Simpson has acquitted .	In an interview , Downey pointed out that Simpson threw a party for the jurors that Ohlmeyer had acquitted .
1	In an interview , Downey pointed out that Ohlmeyer threw a party for the jurors that Simpson has acquitted .	Downey pointed out in an interview that Ohlmeyer threw a party for the jurors who acquitted Simpson .
0	Born in 1841 in Marion County , Tennessee , Gardenhire and his family moved to Lawrence County , Arkansas , when he was 10 years old .	Born in 1841 in Lawrence County , Arkansas , Gardenhire and his family moved to Marion County , Tennessee , when he was 10 years old .
1	Born in 1841 in Marion County , Tennessee , Gardenhire and his family moved to Lawrence County , Arkansas , when he was 10 years old .	Born in 1841 in Marion County , Tennessee , Gardenhire moved to Lawrence County , Arkansas with his family when he was 10 .
0	Antoinette Lees was born in England , daughter of Chas and Lina Lees , whose father was an immigrant from Butte , Montana .	Antoinette Lees was born in Butte , Montana , daughter of Chas and Lina Lees , whose father was an immigrant from England .
1	Antoinette Lees was born in England , daughter of Chas and Lina Lees , whose father was an immigrant from Butte , Montana .	Leeds was born Antoinette Lees in England , the daughter of Chas and Lina Lees . Her father was an immigrant from Butte , Montana .
0	On 16 June 1948 he married Mary Heistand Underwood ( born Scott ) and had three children : Scotty , Molly and Mary Kate .	On 16 June 1948 he married Mary Kate ( born Mary Heistand Underwood ) and had three children : Scotty , Molly and Scott .
1	On 16 June 1948 he married Mary Heistand Underwood ( born Scott ) and had three children : Scotty , Molly and Mary Kate .	He married Mary Heistand Underwood ( née Scott ) on June 16 , 1948 and had three children : Scotty , Molly and Mary Kate .
0	In 1909 , he died in Calgary and was buried in Montreal .	In 1909 he died in Montreal and was buried in Calgary .
1	In 1909 , he died in Calgary and was buried in Montreal .	He died in Calgary in 1909 and was buried in Montreal .
0	In the following weeks on `` Raw '' Hardy began to attack Lita repeatedly and seduce Kane .	In the following weeks on `` Raw '' Kane repeatedly began to attack Hardy and seduce Lita .
1	In the following weeks on `` Raw '' Hardy began to attack Lita repeatedly and seduce Kane .	In the following weeks on `` Raw '' , Hardy began repeatedly assaulting Lita and attempting to seduce Kane .
0	Hans Bock ( October 5 , 1928 - January 21 , 2008 ) was a German chemist , born in Hamburg and died in Königstein , Taunus .	Hans Bock ( October 5 , 1928 - January 21 , 2008 ) was a German chemist , born in Königstein , Taunus , and died in Hamburg .
1	Hans Bock ( October 5 , 1928 - January 21 , 2008 ) was a German chemist , born in Hamburg and died in Königstein , Taunus .	Hans Bock ( 5 October 1928 -- 21 January 2008 ) was a German chemist born in Hamburg and died in Königstein im Taunus .
0	In 2008 Republican John McCain defeated Democrat Barack Obama , 61 % -39 % .	In 2008 , Democrat Barack Obama overthrew Republican John McCain 61 % -39 % .
1	In 2008 Republican John McCain defeated Democrat Barack Obama , 61 % -39 % .	In 2008 , John McCain , a Republican , defeated Democrat Barack Obama , 61 % -39 % .
0	The Bistra Mare River is a tributary of the Frasin River in Romania .	The River Frasin is a tributary of the River Bistra Mare in Romania .
1	The Bistra Mare River is a tributary of the Frasin River in Romania .	The river Bistra Mare is a tributary of the Frasin river in Romania .
0	Falconbridge Ltd. was taken over by Swiss mining company Xstrata in 2006 .	Xstrata was taken over by the Swiss mining company Falconbridge Ltd. in 2006 .
1	Falconbridge Ltd. was taken over by Swiss mining company Xstrata in 2006 .	In 2006 , Falconbridge was taken over by the Swiss mining company Xstrata .
0	With his wife Hallie Olivere he had two children : one daughter , Natalie , and a son , Hunter .	With his wife Natalie he had two children : one daughter , Hallie Olivere , and a son , Hunter .
1	With his wife Hallie Olivere he had two children : one daughter , Natalie , and a son , Hunter .	He had two children with his wife Hallie Olivere : a daughter , Natalie , and a son , Hunter .
0	The daughter of actor Rajesh , Niveditha is married to the actor Arjun Sarja .	The daughter of the actor Arjun Sarja is married to actor Rajesh , Niveditha .
1	The daughter of actor Rajesh , Niveditha is married to the actor Arjun Sarja .	The daughter of actor Rajesh , Niveditha is married to actor Arjun Sarja
0	During an interview in April 1994 `` Soap Opera Update '' said that the only thing he admired about Howarth was his style of clothing .	During an interview in April 1994 `` Soap Opera Update '' Howarth said that the only thing he admired of Todd was his clothing style .
1	During an interview in April 1994 `` Soap Opera Update '' said that the only thing he admired about Howarth was his style of clothing .	Todd , during an April 1994 `` Soap Opera Update '' interview , said that the only thing that he admired about Howarth was his clothing style .
0	In Australia , it may be difficult to find Lolly Cakes , even in areas where many New Zealand migrants live .	In New Zealand , it can be difficult to find Lolly Cakes , even in areas where many Australian migrants live .
1	In Australia , it may be difficult to find Lolly Cakes , even in areas where many New Zealand migrants live .	Lolly cakes can be difficult to find in Australia , even in areas where many New Zealand migrants live .
0	Cafcass is represented in the local Family Justice Board and has 10 out of 42 national family justice boards as chairs .	Cafcass is represented in the National Family Justice Board and has 10 out of 42 local Family Justice boards as chairs .
1	Cafcass is represented in the local Family Justice Board and has 10 out of 42 national family justice boards as chairs .	Cafcass is represented on the local Family Justice Board and chairs 10 out of 42 national Family Justice Boards .
0	In January 2011 , FIBA Asia deputy secretary general Hagop Khajirian along with SBP president Manuel V. Pangilinan inspected the venue .	In January 2011 , the deputy general secretary of FIBA Asia , Manuel V. Pangilinan , inspected the venue with SBP - President Hagop Khajirian .
1	In January 2011 , FIBA Asia deputy secretary general Hagop Khajirian along with SBP president Manuel V. Pangilinan inspected the venue .	In January 2011 , the Deputy Secretary General of FIBA Asia , Hagop Khajirian , inspected the venue together with SBP - President Manuel V. Pangilinan .
0	Authors can publish documents on their own websites and in their institutional repositories with a link back to the permanently maintained version of ACM Digital Library Record .	Authors can publish documents on their institutional websites and in their own repositories with a link back to the permanently maintained version of ACM Digital Library Record .
1	Authors can publish documents on their own websites and in their institutional repositories with a link back to the permanently maintained version of ACM Digital Library Record .	Authors may post documents on their own websites and in their institutional repositories with a link back to the ACM Digital Library 's permanently maintained Version of Record .
0	Thanks to the efforts of Pienaar and RSG with this program , Amore Bekker received great support in the Afrikaans community .	Thanks to the efforts of Amore Bekker and RSG with this program , Pienaar received great support in the Afrikaans community .
1	Thanks to the efforts of Pienaar and RSG with this program , Amore Bekker received great support in the Afrikaans community .	Amore Bekker received great acclaim in the Afrikaans community thanks to the efforts of Pienaar and RSG with this program .
0	To read about the background to these events , see the history of Malaysia .	To read about the background to these events , see the history of Malaysia .
1	To read about the background to these events , see the history of Malaysia .	To see about the background to these events , read History of Malaysia .
0	No physical evidence has been discovered of the existence of a historical person that fits in with the description of the Menehune .	No historical evidence has been discovered of the existence of a physical person that fits in with the description of the Menehune .
1	No physical evidence has been discovered of the existence of a historical person that fits in with the description of the Menehune .	No physical evidence for the existence of a historical person that fits the description of the Menehune has been discovered .
0	She was written by Static Major and Timothy Mosley and produced by Timbaland .	She was written by Timbaland and produced by Static Major and Timothy Mosley .
1	She was written by Static Major and Timothy Mosley and produced by Timbaland .	It was written by Static Major and Timothy Mosley , and produced by Timbaland .
0	Past events included popular journalist Jonathan Freedland and British novelist Clare Allan .	Past events included British journalist Jonathan Freedland and popular novelist Clare Allan .
1	Past events included popular journalist Jonathan Freedland and British novelist Clare Allan .	Past events have included popular journalist Jonathan Freedland , and British novelist Clare Allan .
0	The US 222 and PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on the US 422 .	The US 222 and PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on the US 422 .
1	The US 222 and PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on the US 422 .	US 222 and PA 724 meet in Spring Township and both meet US 422 in Wyomissing and Sinking Spring , respectively .
0	Ysterplaat is an air base of the South African Air Force and is located in Cape Town , on the southwestern coast of South Africa .	Ysterplaat is an air base of the South African Air Force , located in South Africa , on the southwestern coast of Cape Town .
1	Ysterplaat is an air base of the South African Air Force and is located in Cape Town , on the southwestern coast of South Africa .	Air Force Base Ysterplaat is an airbase of the South African Air Force . It is located in Cape Town , on the southwestern coast of South Africa .
0	It was named after Malaysia 's former prime minister , Tun Hussein Onn .	It was named after Malaysia 's third prime minister , Tun Hussein Onn .
1	It was named after Malaysia 's former prime minister , Tun Hussein Onn .	It was named after third Malaysia 's former Prime Minister , Tun Hussein Onn .
0	To get there , take the Marine Drive from the Lions Gate Bridge to the west , past the Horseshoe Bay , Lighthouse Park and continue on to the 7100 Marine Drive block .	To get there , take the Marine Drive from the Lions Gate Bridge to the West , past Lighthouse Park to Horseshoe Bay , and then continue to the 7100 Marine Drive block .
1	To get there , take the Marine Drive from the Lions Gate Bridge to the west , past the Horseshoe Bay , Lighthouse Park and continue on to the 7100 Marine Drive block .	To get there , take Marine Drive west from the Lions Gate Bridge past Horseshoe Bay to Lighthouse Park and then continue on to 7100 Block Marine Drive .
0	Elkins Widener became Eleanor Elkins Rice when he married Harvard Professor and Surgeon in October 1915 .	Elkins Widener married Eleanor Elkins Rice when she became Harvard professor and surgeon in October of 1915 .
1	Elkins Widener became Eleanor Elkins Rice when he married Harvard Professor and Surgeon in October 1915 .	( Eleanor Elkins Widener became Eleanor Elkins Rice when , in October 1915 , she married Harvard professor and surgeon
0	For the first time in the history of the league , Paul Gait from Rochester played against his twin brother Gary Gait of Philadelphia .	For the first time in the history of the league , Gary Gait of Rochester played against his twin brother Paul Gait from Philadelphia .
1	For the first time in the history of the league , Paul Gait from Rochester played against his twin brother Gary Gait of Philadelphia .	For the first time in league history , Paul Gait of Rochester played against his twin brother Gary Gait of Philadelphia .
0	He dated John F. Kennedy ( who was later to marry Jacqueline Bouvier and become First Lady of the United States .	He dated Jacqueline Bouvier ( who later was to marry John F. Kennedy and become First Lady of the United States .
1	He dated John F. Kennedy ( who was later to marry Jacqueline Bouvier and become First Lady of the United States .	He dated John F. Kennedy ( who later became Jacqueline Bouvier to marry and become a First Lady of the United States ) .
0	The above two controls are boolean : they are either active or not .	The two above controls are active : they are either boolean or not .
1	The above two controls are boolean : they are either active or not .	The two controls mentioned above are boolean : they are either active or not active .
0	Rugi is a small village in Bagalkot , Karnataka , India , in the Mudhol district .	Rugi is a small village in Mudhol , in the Bagalkot district , Karnataka , India .
1	Rugi is a small village in Bagalkot , Karnataka , India , in the Mudhol district .	Rugi is a small village in Bagalkot , Karnataka , India , district Mudhol .
0	Many of these points are extreme ; see also uninhabited communities of Canada for inhabited places .	Many of these points are uninhabited , see also Canada 's extreme communities for inhabited places .
1	Many of these points are extreme ; see also uninhabited communities of Canada for inhabited places .	These points are extreme , see also uninhabited communities of Canada for inhabited places .
0	The head of the college is Steve Marshall and the assistant head is Danny Hubball .	The head of the college is Danny Hubball and the assistant is Steve Marshall .
1	The head of the college is Steve Marshall and the assistant head is Danny Hubball .	The leader of the college is Steve Marshall and the Assistant Head is Danny Hubball .
0	During this period , there were several competing organizations on the Irish side of radical Republican politics .	During that period , there were several competing organisations on the radical - Republican side of Irish politics .
1	During this period , there were several competing organizations on the Irish side of radical Republican politics .	There were several competing organisations on the Irish side of radical republican politics during this period .
0	Chame Airport ( LID : MP24 ) is an airport serving the Panamüe Oeste province , a district of the Chame district in Panama .	Chame Airport ( LID : MP24 ) is an airport serving the district Chame , a district in the Panama Oeste province of Panama .
1	Chame Airport ( LID : MP24 ) is an airport serving the Panamüe Oeste province , a district of the Chame district in Panama .	Chame Airport ( LID : MP24 ) is an airport serving Panamá Oeste Province , a district in the Chame District of Panama .
0	It is pressed on the transparent yellow vinyl and was published by Cosmic Records in 1995 .	It is published on the transparent yellow vinyl and was pressed by Cosmic Records in 1995 .
1	It is pressed on the transparent yellow vinyl and was published by Cosmic Records in 1995 .	It is pressed on transparent yellow vinyl and was released by Cosmic Records in 1995 .
0	The clock mechanism was replaced in 1695 and today 's works were installed in 1792 .	The clock mechanism was installed in 1695 and today 's works were replaced in 1792 .
1	The clock mechanism was replaced in 1695 and today 's works were installed in 1792 .	The clock 's mechanism was replaced in 1695 and the present works were installed in 1792 .
